gene_or_promoter	start	end	strand	class	genes_in_TU	start_if_select_as_start	cannot_as_start	Uniprot	Description	Gene	Cellular protein location (according to www.uniprot.org)	A14.07036	A14.07037	A14.07038	kDa/Protein	cumulativeAbundance
b2048	2121609	2122979	-1	gene		2121609	0	P24175							110.730908037	240648.561418
b2049	2123084	2124520	-1	gene		2123084	0	P24174							110.730908037	240759.292326
b2050	2124523	2125746	-1	gene		2124523	0	P32057							110.730908037	240870.023234
b2051	2125743	2126222	-1	gene		2125746	0	P32056							110.730908037	240980.754142
b2052	2126225	2127190	-1	gene		2126225	0	P32055							110.730908037	241091.48505
b2053	2127193	2128314	-1	gene		2127193	0	P0AC88							110.730908037	241202.215958
b2054	2128340	2128888	-1	gene		2128340	0	P0ACD2							110.730908037	241312.946866
b2055	2128904	2129650	-1	gene		2128904	0	P71239							110.730908037	241423.677774
b2056	2129661	2130878	-1	gene		2129661	0	P71238							110.730908037	241534.408682
b2057	2130853	2132070	-1	gene		2130878	0	P71237							110.730908037	241645.13959
b2058	2132067	2132555	-1	gene		2132070	0	P0ACC9							110.730908037	241755.870498
b2059	2132558	2133397	-1	gene		2132558	0	P77414							110.730908037	241866.601406
b2060	2133490	2135652	-1	gene		2133490	0	P76387	Tyrosine-protein kinase wzc OS=Escherichia coli (strain K12) GN=wzc PE=1 SV=2	wzc	Cell inner membrane	5.87468086211e-07	5.99842218022e-07	5.93720983196e-07	110.730908037	241977.332314
b2061	2135655	2136098	-1	gene		2135655	0	P0AAB2							110.730908037	242088.063222
b2062	2136104	2137243	-1	gene		2136104	0	P0A930							110.730908037	242198.794131
PM0-9693	2137194	2137243	-1	promoter	[b2062, b2060, b2061]	2137243	0								10.0	242208.794131
PM00291	2137244	2137583	-1	promoter	[b2058, b2059, b2060, b2061, b2062]	2137244	0								10.0	242218.794131
PM0-10077	2137863	2137901	1	promoter	[b2063]	2137863	0								10.0	242228.794131
b2063	2137902	2139485	1	gene		2137902	0	P76389	UPF0053 protein yegH OS=Escherichia coli (strain K12) GN=yegH PE=3 SV=2	yegH	Cell membrane	0.00158141604293	0.00212735059698	0.00217009019997	110.730908037	242339.525039
b2064	2139759	2141612	-1	gene		2139759	0	P28249	Protein AsmA OS=Escherichia coli (strain K12) GN=asmA PE=4 SV=2	asmA	Periplasm	0.00280521630797	0.00316609598208	0.0025411955191	110.730908037	242450.255947
b2065	2141634	2142215	-1	gene		2141634	0	P28248							110.730908037	242560.986855
b2066	2142307	2142948	-1	gene		2142307	0	P0A8F4	Uridine kinase OS=Escherichia coli (strain K12) GN=udk PE=3 SV=1	udk	Cytoplasm	0.00749714121928	0.00777113217639	0.00851675588012	110.730908037	242671.717763
b2067	2143266	2146583	1	gene		2143266	0	P38097							110.730908037	242782.448671
b2068	2146692	2147540	-1	gene		2146692	0	P04395							110.730908037	242893.179579
PM00002	2147541	2147559	-1	promoter	[b2068]	2147541	0								10.0	242903.179579
b2069	2147674	2149026	1	gene		2147674	0	P36928							110.730908037	243013.910487
b2070	2149039	2150985	-1	gene		2149039	0	P76393							110.730908037	243124.641395
b2071	2151185	2151646	1	gene		2151185	0	P76394							110.730908037	243235.372303
b2072	2151711	2152472	-1	gene		2151711	0	P76395							110.730908037	243346.103211
b2073	2152469	2153128	-1	gene		2152472	0	P76396							110.730908037	243456.834119
b4436	2153309	2153451	1	gene		2153309	0								110.730908037	243567.565027
PM0-10277	2153311	2153310	1	promoter	[b4436]	2153451	1								10.0	243577.565027
b4667	2153349	2153408	-1	gene		2153451	1	C1P607							110.730908037	243688.295935
b4437	2153644	2153779	1	gene		2153644	0								110.730908037	243799.026843
PM0-10281	2153646	2153645	1	promoter	[b4437]	2153779	1								10.0	243809.026843
b4668	2153681	2153737	-1	gene		2153779	1	C1P608							110.730908037	243919.757751
PM0-8261	2153979	2154015	1	promoter	[b2079, b2078, b2077, b2076, b2075, b2074]	2153979	0								10.0	243929.757751
b2074	2154016	2155263	1	gene		2154016	0	P76397	Multidrug resistance protein mdtA OS=Escherichia coli (strain K12) GN=mdtA PE=2 SV=2	mdtA	Cell inner membrane	0.0101912998045	0.00840488083661	0.00932416038977	110.730908037	244040.488659
b2075	2155263	2158385	1	gene		2155263	0	P76398	Multidrug resistance protein MdtB OS=Escherichia coli (strain K12) GN=mdtB PE=2 SV=1	mdtB	Cell inner membrane	3.28386475932e-05	8.18838993625e-07	8.17503318157e-07	110.730908037	244151.219567
b2076	2158386	2161463	1	gene		2158386	0	P76399							110.730908037	244261.950475
b2077	2161464	2162879	1	gene		2161464	0	P36554							110.730908037	244372.681383
b2078	2162876	2164279	1	gene		2162879	0								110.730908037	244483.412291
b2079	2164276	2164998	1	gene		2164279	0	P69228	Transcriptional regulatory protein BaeR OS=Escherichia coli (strain K12) GN=baeR PE=3 SV=1	baeR	Cytoplasm	0.0126726459878	0.0118513684808	0.0127305267806	110.730908037	244594.143199
b2080	2165189	2165521	1	gene		2165189	0	P76402							110.730908037	244704.874107
b2081	2165668	2167029	1	gene		2165668	0	P76403							110.730908037	244815.605015
PM0-10223	2167114	2167113	1	promoter	[b4438]	2167114	1								10.0	244825.605015
b4438	2167114	2167200	1	gene		2167114	0								110.730908037	244936.335923
b2082	2167302	2167520	-1	gene		2167302	0	P37057							110.730908037	245047.066831
b2083	2167602	2167814	-1	gene		2167602	0								110.730908037	245157.797739
b2085	2167989	2168306	-1	gene		2167989	0	P76406							110.730908037	245268.528648
PM0-10331	2168307	2168349	-1	promoter	[b2083, b2085]	2168307	0								10.0	245278.528648
b2086	2168712	2169611	1	gene		2168712	0	P76407	Lipid kinase YegS OS=Escherichia coli (strain K12) GN=yegS PE=1 SV=1	yegS	Cytoplasm	0.00362999857545	0.00221546322631	0.00194439762583	110.730908037	245389.259556
b4498	2169693	2171727	-1	gene		2169693	0								110.730908037	245499.990464
b2088	2170236	2170535	1	gene		2171727	1	P0CF70							110.730908037	245610.721372
b2089	2170532	2171398	1	gene		2171727	1								110.730908037	245721.45228
b2091	2171833	2172873	-1	gene		2171833	0	P0A9S3							110.730908037	245832.183188
b2092	2172921	2174278	-1	gene		2172921	0	P69831	Galactitol permease IIC component OS=Escherichia coli (strain K12) GN=gatC PE=1 SV=1	gatC	Cell inner membrane	0.0486496582549	0.0451422243222	0.0465631053218	110.730908037	245942.914096
b2093	2174282	2174566	-1	gene		2174282	0	P37188	Galactitol-specific phosphotransferase enzyme IIB component OS=Escherichia coli (strain K12) GN=gatB PE=1 SV=2	gatB	Cytoplasm	0.0903383801469	0.113128299332	0.109344775429	110.730908037	246053.645004
b2094	2174597	2175049	-1	gene		2174597	0	P69828	Galactitol-specific phosphotransferase enzyme IIA component OS=Escherichia coli (strain K12) GN=gatA PE=4 SV=1	gatA	Cytoplasm	0.166312758892	0.146199760858	0.158940289289	110.730908037	246164.375912
b2095	2175059	2176321	-1	gene		2175059	0	P0C8J8							110.730908037	246275.10682
PM0-10078	2176322	2176432	-1	promoter	[b2094, b2093, b2092, b2091, b2095]	2176322	0								10.0	246285.10682
b2096	2176350	2177204	-1	gene		2176432	0	P0C8J6							110.730908037	246395.837728
PM00232	2177205	2177234	-1	promoter	[b2091, b2092, b2093, b2094, b2095, b2096]	2177205	0								10.0	246405.837728
b2097	2177512	2178564	-1	gene		2177512	0	P0A991	Fructose-bisphosphate aldolase class 1 OS=Escherichia coli (strain K12) GN=fbaB PE=1 SV=2	fbaB	Cytoplasm	0.126969844058	0.136519758434	0.146633367108	110.730908037	246516.568636
PM0-8905	2178565	2178667	-1	promoter	[b2097]	2178565	0								10.0	246526.568636
PM0-10079	2178781	2178820	1	promoter	[b2100, b2099, b2098]	2178781	0								10.0	246536.568636
b2098	2178821	2180098	1	gene		2178821	0	P76417							110.730908037	246647.299544
b2099	2180095	2181099	1	gene		2180098	0	P76418							110.730908037	246758.030452
b2100	2181096	2182061	1	gene		2181099	0	P76419							110.730908037	246868.76136
b2101	2182035	2182781	-1	gene		2182061	0	P0ACM5							110.730908037	246979.492268
b2102	2182833	2183651	-1	gene		2182833	0	P76421							110.730908037	247090.223176
b2103	2183716	2184516	-1	gene		2183716	0	P76422							110.730908037	247200.954084
b2104	2184513	2185301	-1	gene		2184516	0	P76423							110.730908037	247311.684992
PM0-10080	2185302	2185451	-1	promoter	[b2104, b2103]	2185302	0								10.0	247321.684992
b2105	2185524	2185796	-1	gene		2185524	0	P64530	Transcriptional repressor rcnR OS=Escherichia coli (strain K12) GN=rcnR PE=1 SV=1	rcnR	Cytoplasm	0.00829091450988	0.0082504118244	0.00873957920957	110.730908037	247432.4159
PM0-9621	2185797	2185903	-1	promoter	[b2105]	2185797	0								10.0	247442.4159
PM0-9620	2185827	2185916	1	promoter	[b2107, b2106]	2185903	0								10.0	247452.4159
b2106	2185917	2186741	1	gene		2185917	0	P76425							110.730908037	247563.146808
b2107	2186960	2187298	1	gene		2186960	0	P64534	Uncharacterized protein yohN OS=Escherichia coli (strain K12) GN=yohN PE=4 SV=1	rcnB	Periplasm	0.0104986579972	0.00918090201226	0.00894845193651	110.730908037	247673.877716
b2108	2187380	2188414	-1	gene		2187380	0	P33340							110.730908037	247784.608624
b2109	2188430	2190910	-1	gene		2188430	0	P33341							110.730908037	247895.339532
b2110	2190926	2191645	-1	gene		2190926	0	P33342							110.730908037	248006.07044
b2111	2191680	2192222	-1	gene		2191680	0	P33343							110.730908037	248116.801348
b2112	2192515	2192796	-1	gene		2192515	0	P33344							110.730908037	248227.532256
b2113	2193059	2194168	-1	gene		2193059	0	P0AF08							110.730908037	248338.263165
PM0-46343	2193758	2194299	1	promoter	[b2114]	2194168	0								10.0	248348.263165
PM0-46342	2194169	2194203	-1	promoter	[b2113]	2194299	1								10.0	248358.263165
PM0-10081	2194269	2194299	1	promoter	[b2114]	2194299	0								10.0	248368.263165
b2114	2194300	2196333	1	gene		2194300	0	P00959	Methionyl-tRNA synthetase OS=Escherichia coli (strain K12) GN=metG PE=1 SV=2	metG	Cytoplasm	0.2634349879	0.258629998052	0.274854419125	110.730908037	248478.994073
PM0-10	2196445	2196473	1	promoter	[b2115]	2196445	0								10.0	248488.994073
b4499	2196474	2200269	1	gene		2196474	0								110.730908037	248599.724981
b2118	2200279	2203911	1	gene		2200279	0	P33346							110.730908037	248710.455889
b4541	2203972	2204289	1	gene		2203972	0	P33347							110.730908037	248821.186797
b2119	2204596	2205684	1	gene		2204596	0	P33348							110.730908037	248931.917705
b2120	2205695	2207974	1	gene		2205695	0	P33349							110.730908037	249042.648613
b2121	2207967	2209103	1	gene		2207974	0	P33352							110.730908037	249153.379521
b2122	2209100	2211100	1	gene		2209103	0	P33353							110.730908037	249264.110429
b2123	2211225	2211686	1	gene		2211225	0	P33354							110.730908037	249374.841337
b2124	2211726	2212196	-1	gene		2211726	0	P33355							110.730908037	249485.572245
b2125	2212243	2212962	-1	gene		2212243	0								110.730908037	249596.303153
b2126	2212959	2214644	-1	gene		2212962	0	P0AD14	Inner membrane protein yehU OS=Escherichia coli (strain K12) GN=yehU PE=1 SV=1	yehU	Cell inner membrane	7.42996545487e-07	7.45770769104e-07	1.35321445036e-05	110.730908037	249707.034061
PM0-36161	2214840	2214865	1	promoter	[b2127]	2214840	0								10.0	249717.034061
b2127	2214866	2215597	1	gene		2214866	0	P33358							110.730908037	249827.764969
b4542	2215657	2215764	1	gene		2215657	0	Q2EES6							110.730908037	249938.495877
b2128	2215745	2216476	-1	gene		2215764	0	P33359							110.730908037	250049.226785
b2129	2216481	2217407	-1	gene		2216481	0	P33360							110.730908037	250159.957693
b2130	2217400	2218557	-1	gene		2217407	0	P33361							110.730908037	250270.688601
b2131	2218564	2219481	-1	gene		2218564	0	P33362	Putative osmoprotectant uptake system substrate-binding protein osmF OS=Escherichia coli (strain K12) GN=osmF PE=2 SV=1	osmF	Periplasm	0.00655444538275	0.00570752220783	0.00639992467031	110.730908037	250381.419509
PM0-5581	2219482	2219523	-1	promoter	[b2128, b2129, b2130, b2131]	2219482	0								10.0	250391.419509
b2132	2219692	2221989	-1	gene		2219692	0	P33363	Periplasmic beta-glucosidase OS=Escherichia coli (strain K12) GN=bglX PE=1 SV=2	bglX	Periplasm	0.020879098058	0.0232058461813	0.0217680876318	110.730908037	250502.150417
PM0-7861	2221990	2222120	-1	promoter	[b2132]	2221990	0								10.0	250512.150417
b2133	2222185	2223900	1	gene		2222185	0	P06149	D-lactate dehydrogenase OS=Escherichia coli (strain K12) GN=dld PE=1 SV=3	dld	Cell membrane	0.0534573113561	0.0651925148689	0.0665832796017	110.730908037	250622.881325
b2134	2223938	2224870	-1	gene		2223938	0	P0AFI5	D-alanyl-D-alanine endopeptidase OS=Escherichia coli (strain K12) GN=pbpG PE=1 SV=2	pbpG	Periplasm	4.74777910146e-07	4.71946550841e-07	4.81814286829e-07	110.730908037	250733.612233
b2135	2225044	2225631	-1	gene		2225044	0	P0AD17							110.730908037	250844.343141
b2136	2225801	2226379	1	gene		2225801	0	P33366							110.730908037	250955.074049
b2137	2226509	2227270	-1	gene		2226509	0	P33368							110.730908037	251065.804957
b2139	2227323	2228758	-1	gene		2227323	0	P33369							110.730908037	251176.535865
b4679	2228982	2229065	1	gene		2228982	0	C1P609							110.730908037	251287.266773
b2140	2229438	2230385	-1	gene		2229438	0	P33371							110.730908037	251397.997682
PM0-36243	2230386	2230395	-1	promoter	[b2140]	2230386	0								10.0	251407.997682
PM0-36244	2230509	2230623	1	promoter	[b2142, b2141]	2230509	0								10.0	251417.997682
b2141	2230624	2231022	1	gene		2230624	0	P60632							110.730908037	251528.72859
b2142	2231019	2231714	1	gene		2231022	0	P0AD19							110.730908037	251639.459498
PM1001	2231819	2231843	1	promoter	[b2143]	2231819	0								10.0	251649.459498
b2143	2231844	2232728	1	gene		2231844	0	P0ABF6	Cytidine deaminase OS=Escherichia coli (strain K12) GN=cdd PE=1 SV=1	cdd	Cytoplasm	0.0128120356225	0.0146450221509	0.0134228379827	110.730908037	251760.190406
b2144	2232878	2233597	1	gene		2232878	0	P0AFY2							110.730908037	251870.921314
b2145	2233600	2233839	1	gene		2233600	0	P64536							110.730908037	251981.652222
PM0-10082	2233989	2234032	1	promoter	[b2147, b2146]	2233989	0								10.0	251991.652222
b2146	2234033	2235271	1	gene		2234033	0	P76440							110.730908037	252102.38313
b2147	2235265	2236500	1	gene		2235271	0	P25889							110.730908037	252213.114038
b2148	2236743	2237753	-1	gene		2236743	0	P23200	Galactoside transport system permease protein mglC OS=Escherichia coli (strain K12) GN=mglC PE=1 SV=1	mglC	Cell inner membrane	3.1524885257e-05	2.6635976968e-05	4.20506323757e-05	110.730908037	252323.844946
b2149	2237769	2239289	-1	gene		2237769	0	P0AAG8	Galactose/methyl galactoside import ATP-binding protein MglA OS=Escherichia coli (strain K12) GN=mglA PE=1 SV=1	mglA	Cell inner membrane	0.00239608497957	0.00237075594071	0.00223259822185	110.730908037	252434.575854
PM0-8281	2239290	2239391	-1	promoter	[b2148, b2149]	2239290	0								10.0	252444.575854
b2150	2239350	2240348	-1	gene		2239391	0	P0AEE5	D-galactose-binding periplasmic protein OS=Escherichia coli (strain K12) GN=mglB PE=1 SV=1	mglB	Periplasm	0.195116928239	0.188474444224	0.190927381301	110.730908037	252555.306762
PM00231	2240349	2240566	-1	promoter	[b2148, b2149, b2150]	2240349	0								10.0	252565.306762
b2151	2240628	2241668	-1	gene		2240628	0	P25748							110.730908037	252676.03767
PM00031	2241669	2241710	-1	promoter	[b2151]	2241669	0								10.0	252686.03767
b2152	2241810	2242967	-1	gene		2241810	0	P25747							110.730908037	252796.768578
b2153	2242984	2243652	-1	gene		2242984	0	P0A6T5							110.730908037	252907.499486
PM0-10286	2243653	2243848	-1	promoter	[b2153, b2152]	2243653	0								10.0	252917.499486
b2154	2243910	2244746	1	gene		2243910	0	P33018							110.730908037	253028.230394
b2155	2244778	2246769	-1	gene		2244778	0	P17315	Colicin I receptor OS=Escherichia coli (strain K12) GN=cirA PE=1 SV=2	cirA	Cell outer membrane	0.0657670752161	0.0798662760249	0.0704797133575	110.730908037	253138.961302
PM00019	2246770	2246942	-1	promoter	[b2155]	2246770	0								10.0	253148.961302
b2156	2247063	2248532	-1	gene		2247063	0	P25737							110.730908037	253259.69221
PM340	2248533	2248560	-1	promoter	[b2156]	2248533	0								10.0	253269.69221
b2157	2248737	2249618	-1	gene		2248737	0	P0ACR4							110.730908037	253380.423118
b2158	2249717	2250766	1	gene		2249717	0	P62723							110.730908037	253491.154026
PM00264	2250806	2250839	1	promoter	[b2159]	2250806	0								10.0	253501.154026
b2159	2250840	2251697	1	gene		2250840	0	P0A6C1							110.730908037	253611.884934
b2160	2251700	2252788	1	gene		2251700	0	P33020							110.730908037	253722.615842
b2161	2252895	2254145	-1	gene		2252895	0	P33021							110.730908037	253833.34675
b2162	2254245	2255186	-1	gene		2254245	0	P33022							110.730908037	253944.077658
PM1022	2255187	2255252	-1	promoter	[b2162]	2255187	0								10.0	253954.077658
PM1021	2255290	2255354	1	promoter	[b2163]	2255290	0								10.0	253964.077658
b2163	2255355	2256014	1	gene		2255355	0	P0A9E9							110.730908037	254074.808566
b2164	2256085	2257335	-1	gene		2256085	0	P33024							110.730908037	254185.539474
b2165	2257429	2258367	-1	gene		2257429	0	P33025							110.730908037	254296.270382
b2166	2258355	2259296	-1	gene		2258367	0	P30235							110.730908037	254407.00129
b2167	2259719	2261410	-1	gene		2259719	0	P20966	PTS system fructose-specific EIIBC component OS=Escherichia coli (strain K12) GN=fruA PE=4 SV=1	fruA	Cell inner membrane	0.0171038760266	0.0164503722812	0.0161769168513	110.730908037	254517.732199
b2168	2261427	2262365	-1	gene		2261427	0	P0AEW9							110.730908037	254628.463107
b2169	2262365	2263495	-1	gene		2262365	0								110.730908037	254739.194015
PM00221	2263496	2263597	-1	promoter	[b2167, b2168, b2169]	2263496	0								10.0	254749.194015
b2170	2263863	2265044	1	gene		2263863	0	P33026							110.730908037	254859.924923
b4502	2265041	2265295	-1	gene		2265044	0	P0AFT8							110.730908037	254970.655831
PM0-36245	2265296	2265330	-1	promoter	[b4502]	2265296	0								10.0	254980.655831
PM0-36246	2265417	2265449	1	promoter	[b2171]	2265417	0								10.0	254990.655831
b2171	2265450	2266022	1	gene		2265450	0	P0A6N8							110.730908037	255101.386739
b2172	2266245	2267711	1	gene		2266245	0	P33029							110.730908037	255212.117647
b2173	2267829	2268815	1	gene		2267829	0	P33030							110.730908037	255322.848555
b2174	2268854	2269567	1	gene		2268854	0	P76445	Inner membrane protein yeiU OS=Escherichia coli (strain K12) GN=yeiU PE=1 SV=2	yeiU	Cell inner membrane	0.00100876866825	0.000757643177354	0.000526420529091	110.730908037	255433.579463
PM0-46320	2269811	2269978	1	promoter	[b2175]	2269811	0								10.0	255443.579463
b2175	2269979	2270545	1	gene		2269979	0	P0AFV4	Lipoprotein spr OS=Escherichia coli (strain K12) GN=spr PE=1 SV=1	mepS	Cell outer membrane	0.0581456369227	0.0621708649155	0.0638353207527	110.730908037	255554.310371
b2176	2270726	2272282	1	gene		2270726	0	P76446	Protein Rtn OS=Escherichia coli (strain K12) GN=rtn PE=2 SV=1	rtn	Cell inner membrane	7.28246600945e-05	1.86898133637e-05	0.000278585596874	110.730908037	255665.041279
