gene_or_promoter	start	end	strand	class	genes_in_TU	start_if_select_as_start	cannot_as_start	Uniprot	Description	Gene	Cellular protein location (according to www.uniprot.org)	A14.07036	A14.07037	A14.07038	cumulativeMass	iBAQ_W3110	iBAQ_W3110_cumulative_abundance	iBAQ_Step04	iBAQ_Step04_cumulative_abundance	iBAQ_Step05	iBAQ_Step05_cumulative_abundance	iBAQ_Step09	iBAQ_Step09_cumulative_abundance	iBAQ_Step10	iBAQ_Step10_cumulative_abundance
PM0-46304	2599806	2599905	1	promoter	[b2479]	2599806	0					4.59165577905e-07			81.0890313776	-8.1839794332e-07	0.447195013905	-3.56448835719e-07	0.432244739347	-0.0	0.449410174831	-0.0	0.432877928895	-0.0	0.432176827955
b2479	2599906	2600478	1	gene		2599906	0	P0A9I3	Glycine cleavage system transcriptional repressor OS=Escherichia coli (strain K12) GN=gcvR PE=1 SV=2	gcvR	Cytoplasm	0.0111533526261	0.00988087293913	0.0112517358223	81.0890318367	0.000233999783407	0.447194195507	0.00015988267714	0.432244382898	0.000134231090702	0.449410174831	0.000119983359463	0.432877928895	0.000108976619839	0.432176827955
PM325	2600437	2600477	1	promoter	[b2480]	2600478	1					4.59165577905e-07			81.1001851894	-8.1839794332e-07	0.44742819529	-3.56448835719e-07	0.432404265575	-0.0	0.449544405921	-0.0	0.432997912254	-0.0	0.432285804575
b2480	2600478	2600948	1	gene		2600478	0	P0AE52				4.59165577905e-07			81.1001856485	0.00119493413812	0.447427376893	0.00122487311315	0.432403909127	0.00117145913256	0.449544405921	0.000966080957507	0.432997912254	0.00108997108086	0.432285804575
PM787	2601171	2601200	1	promoter	[b2492, b2491, b2490, b2489, b2488, b2487, b2486, b2485, b2484, b2483, b2482, b2481]	2601171	0					4.59165577905e-07			81.1001861077	-8.1839794332e-07	0.448622311031	-3.56448835719e-07	0.43362878224	-0.0	0.450715865054	-0.0	0.433963993212	-0.0	0.433375775656
b2481	2601201	2601818	1	gene		2601201	0	P23481				4.59165577905e-07			81.1001865669	-8.1839794332e-07	0.448621492633	-3.56448835719e-07	0.433628425791	-0.0	0.450715865054	-0.0	0.433963993212	-0.0	0.433375775656
b2482	2601818	2603836	1	gene		2601818	0	P23482				4.59165577905e-07			81.100187026	-8.1839794332e-07	0.448620674235	-3.56448835719e-07	0.433628069342	-0.0	0.450715865054	-0.0	0.433963993212	-0.0	0.433375775656
b2483	2603847	2604794	1	gene		2603847	0	P77858				4.59165577905e-07			81.1001874852	-8.1839794332e-07	0.448619855837	-3.56448835719e-07	0.433627712893	-0.0	0.450715865054	-0.0	0.433963993212	-0.0	0.433375775656
b2484	2604811	2606250	1	gene		2604811	0	P77416				4.59165577905e-07			81.1001879444	-8.1839794332e-07	0.448619037439	-3.56448835719e-07	0.433627356444	-0.0	0.450715865054	-0.0	0.433963993212	-0.0	0.433375775656
b2485	2606262	2606912	1	gene		2606262	0	P0AEW1				4.59165577905e-07			81.1001884035	-8.1839794332e-07	0.448618219041	-3.56448835719e-07	0.433626999996	-0.0	0.450715865054	-0.0	0.433963993212	-0.0	0.433375775656
b2486	2606917	2608497	1	gene		2606917	0	P77437				4.59165577905e-07			81.1001888627	-8.1839794332e-07	0.448617400643	-3.56448835719e-07	0.433626643547	-0.0	0.450715865054	-0.0	0.433963993212	-0.0	0.433375775656
b2487	2608487	2610154	1	gene		2608497	0	P77329				4.59165577905e-07			81.1001893219	-8.1839794332e-07	0.448616582245	-3.56448835719e-07	0.433626287098	-0.0	0.450715865054	-0.0	0.433963993212	-0.0	0.433375775656
b2488	2610164	2610709	1	gene		2610164	0	P77423				4.59165577905e-07			81.100189781	-8.1839794332e-07	0.448615763847	-3.56448835719e-07	0.433625930649	-0.0	0.450715865054	-0.0	0.433963993212	-0.0	0.433375775656
b2489	2610706	2611464	1	gene		2610709	0	P77668				4.59165577905e-07			81.1001902402	-8.1839794332e-07	0.448614945449	-3.56448835719e-07	0.4336255742	-0.0	0.450715865054	-0.0	0.433963993212	-0.0	0.433375775656
b2490	2611457	2611870	1	gene		2611464	0	P77453				4.59165577905e-07			81.1001906994	-8.1839794332e-07	0.448614127051	-3.56448835719e-07	0.433625217751	-0.0	0.450715865054	-0.0	0.433963993212	-0.0	0.433375775656
b2491	2611900	2613912	1	gene		2611900	0	P71229				4.59165577905e-07			81.1001911585	-8.1839794332e-07	0.448613308653	-3.56448835719e-07	0.433624861302	-0.0	0.450715865054	-0.0	0.433963993212	-0.0	0.433375775656
b2492	2613934	2614782	1	gene		2613934	0	P77733				4.59165577905e-07			81.1001916177	-8.1839794332e-07	0.448612490255	-3.56448835719e-07	0.433624504854	-0.0	0.450715865054	-0.0	0.433963993212	-0.0	0.433375775656
b2493	2614820	2615881	-1	gene		2614820	0	P0AFI9				4.59165577905e-07			81.1001920769	-8.1839794332e-07	0.448611671857	-3.56448835719e-07	0.433624148405	-0.0	0.450715865054	-0.0	0.433963993212	-0.0	0.433375775656
PM0-10096	2616026	2616093	1	promoter	[b2495, b2494]	2616026	0					4.59165577905e-07			81.100192536	-8.1839794332e-07	0.448610853459	-3.56448835719e-07	0.433623791956	-0.0	0.450715865054	-0.0	0.433963993212	-0.0	0.433375775656
b2494	2616094	2617557	1	gene		2616094	0	P66948	TPR repeat-containing protein yfgC OS=Escherichia coli (strain K12) GN=yfgC PE=4 SV=1	bepA	Periplasm	0.0148403725092	0.0157975215279	0.01645571157	81.1001929952	0.000104415596998	0.448610035062	0.000109432044629	0.433623435507	8.22208300952e-05	0.450715865054	8.75163579511e-05	0.433963993212	8.75586743612e-05	0.433375775656
b2495	2617578	2617937	1	gene		2617578	0	P76569				4.59165577905e-07			81.1150333677	0.000465287767126	0.448714450659	0.000421357493925	0.433732867552	0.000478994948334	0.450798085884	0.000377004746981	0.43405150957	0.000403760968575	0.43346333433
b2496	2618075	2618776	-1	gene		2618075	0	P69931				4.59165577905e-07			81.1150338269	-8.1839794332e-07	0.449179738426	-3.56448835719e-07	0.434154225046	-0.0	0.451277080832	-0.0	0.434428514317	-0.0	0.433867095299
b2497	2618871	2620160	-1	gene		2618871	0	P0AGM7				4.59165577905e-07			81.115034286	4.42395449782e-06	0.449178920028	3.76068585302e-05	0.434153868597	4.93963384697e-05	0.451277080832	4.54889527143e-05	0.434428514317	3.45297985694e-05	0.433867095299
b2498	2620246	2620872	-1	gene		2620246	0	P0A8F0	Uracil phosphoribosyltransferase OS=Escherichia coli (strain K12) GN=upp PE=1 SV=1	upp	Cytoplasm	0.875551593337	0.870756958321	0.840134412414	81.1150347452	0.000963025150037	0.449183343982	0.00373458620339	0.434191475455	0.00337941606019	0.451326477171	0.00322462409474	0.434474003269	0.00327585187259	0.433901625097
PM00589	2620873	2620909	-1	promoter	[b2497, b2498]	2620873	0					4.59165577905e-07			81.9905863385	-8.1839794332e-07	0.450146369132	-3.56448835719e-07	0.437926061659	-0.0	0.454705893231	-0.0	0.437698627364	-0.0	0.43717747697
PM00080	2621153	2621196	1	promoter	[b2499, b2500]	2621153	0					4.59165577905e-07			81.9905867977	-8.1839794332e-07	0.450145550734	-3.56448835719e-07	0.43792570521	-0.0	0.454705893231	-0.0	0.437698627364	-0.0	0.43717747697
b2499	2621197	2622234	1	gene		2621197	0	P08178	Phosphoribosylformylglycinamidine cyclo-ligase OS=Escherichia coli (strain K12) GN=purM PE=1 SV=3	purM	Cytoplasm	0.155533648694	0.146379921164	0.158684662395	81.9905872569	0.000807936911535	0.450144732336	0.000812543550506	0.437925348761	0.000781624424385	0.454705893231	0.00080531587745	0.437698627364	0.000815713163507	0.43717747697
b2500	2622234	2622872	1	gene		2622234	0	P08179				4.59165577905e-07			82.1461209056	7.81745351114e-05	0.450952669248	0.000104891824687	0.438737892312	0.00010705692664	0.455487517656	0.000110483452995	0.438503943241	9.14728180519e-05	0.437993190133
PM0-46129	2622977	2623043	1	promoter	[b2502, b2501]	2622977	0					4.59165577905e-07			82.1461213647	-8.1839794332e-07	0.451030843783	-3.56448835719e-07	0.438842784136	-0.0	0.455594574582	-0.0	0.438614426694	-0.0	0.438084662951
b2501	2623044	2625110	1	gene		2623044	0	P0A7B1	Polyphosphate kinase OS=Escherichia coli (strain K12) GN=ppk PE=1 SV=2	ppk	Cell inner membrane	0.00773450449383	0.00887322244115	0.00805819915117	82.1461218239	2.97742071341e-05	0.451030025385	1.90041466767e-05	0.438842427687	2.51714973969e-05	0.455594574582	2.7697442937e-05	0.438614426694	2.60925033193e-05	0.438084662951
b2502	2625115	2626656	1	gene		2625115	0	P0AFL6	Exopolyphosphatase OS=Escherichia coli (strain K12) GN=ppx PE=1 SV=2	ppx	Cell membrane	0.00293977206582	0.00333337937745	0.00296677466764	82.1538563284	3.3547584445e-05	0.451059799592	3.8932248412e-05	0.438861431834	3.34115599267e-05	0.45561974608	3.65258642169e-05	0.438642124137	3.61233964352e-05	0.438110755455
b2503	2626695	2628938	-1	gene		2626695	0	P77172				4.59165577905e-07			82.1567961004	-8.1839794332e-07	0.451093347177	-3.56448835719e-07	0.438900364083	-0.0	0.455653157639	-0.0	0.438678650002	-0.0	0.438146878851
PM0-36132	2628939	2629031	-1	promoter	[b2503]	2628939	0					4.59165577905e-07			82.1567965596	-8.1839794332e-07	0.451092528779	-3.56448835719e-07	0.438900007634	-0.0	0.455653157639	-0.0	0.438678650002	-0.0	0.438146878851
PM0-36249	2629253	2629289	1	promoter	[b2504]	2629253	0					4.59165577905e-07			82.1567970188	-8.1839794332e-07	0.451091710381	-3.56448835719e-07	0.438899651185	-0.0	0.455653157639	-0.0	0.438678650002	-0.0	0.438146878851
b2504	2629290	2629481	1	gene		2629290	0	P64545				4.59165577905e-07			82.1567974779	8.56175363952e-06	0.451090891983	1.32732201625e-05	0.438899294736	1.8234407247e-05	0.455653157639	1.65543626717e-05	0.438678650002	1.82868060807e-05	0.438146878851
b2505	2629792	2630310	1	gene		2629792	0	P65290				4.59165577905e-07			82.1567979371	-8.1839794332e-07	0.451099453736	-3.56448835719e-07	0.438912567956	-0.0	0.455671392047	-0.0	0.438695204364	-0.0	0.438165165657
b2506	2630326	2630865	1	gene		2630326	0	P76573				4.59165577905e-07			82.1567983963	-8.1839794332e-07	0.451098635338	-3.56448835719e-07	0.438912211507	-0.0	0.455671392047	-0.0	0.438695204364	-0.0	0.438165165657
b2507	2630958	2632535	-1	gene		2630958	0	P04079	GMP synthase [glutamine-hydrolyzing] OS=Escherichia coli (strain K12) GN=guaA PE=1 SV=1	guaA	Cytoplasm	0.381328625235	0.376777666289	0.369072026926	82.1567988554	0.000777885545838	0.451097816941	0.00101634773349	0.438911855059	0.000903437180137	0.455671392047	0.00101617932667	0.438695204364	0.000968568804938	0.438165165657
b2508	2632604	2634070	-1	gene		2632604	0	P0ADG7	Inosine-5'-monophosphate dehydrogenase OS=Escherichia coli (strain K12) GN=guaB PE=1 SV=1	guaB	Cytoplasm	0.93974874284	0.969769589119	1.0045733863	82.5381274807	0.00157350930242	0.451875702486	0.00229233815299	0.439928202792	0.00210119509277	0.456574829227	0.00202736626732	0.439711383691	0.0020796883819	0.439133734462
PM00289	2634071	2634107	-1	promoter	[b2507, b2508]	2634071	0					4.59165577905e-07			83.4778762235	-8.1839794332e-07	0.453449211789	-3.56448835719e-07	0.442220540945	-0.0	0.45867602432	-0.0	0.441738749958	-0.0	0.441213422844
PM591	2634197	2634231	1	promoter	[b2509]	2634197	0					4.59165577905e-07			83.4778766827	-8.1839794332e-07	0.453448393391	-3.56448835719e-07	0.442220184496	-0.0	0.45867602432	-0.0	0.441738749958	-0.0	0.441213422844
b2509	2634232	2635602	1	gene		2634232	0	P04994	Exodeoxyribonuclease 7 large subunit OS=Escherichia coli (strain K12) GN=xseA PE=1 SV=2	xseA	Cytoplasm	0.00363596931702	0.00285085479912	0.00297595098115	83.4778771418	1.83292798438e-05	0.453447574993	2.74592976035e-05	0.442219828047	1.5415879052e-05	0.45867602432	2.53932607179e-05	0.441738749958	2.42753123365e-05	0.441213422844
b2510	2635599	2635814	-1	gene		2635602	0	P76575				4.59165577905e-07			83.4815131112	-8.1839794332e-07	0.453465904273	-3.56448835719e-07	0.442247287345	-0.0	0.458691440199	-0.0	0.441764143219	-0.0	0.441237698156
b2511	2635884	2637356	-1	gene		2635884	0	P0A6P5	GTPase Der OS=Escherichia coli (strain K12) GN=der PE=1 SV=1	der	Cytoplasm	0.0243834869347	0.0252180964654	0.0238162832603	83.4815135703	0.000150337281972	0.453465085875	0.000147538711197	0.442246930896	0.000121624324648	0.458691440199	0.000118476001784	0.441764143219	0.000129944420235	0.441237698156
b2512	2637474	2638652	-1	gene		2637474	0	P77774	Lipoprotein yfgL OS=Escherichia coli (strain K12) GN=yfgL PE=1 SV=1	bamB	Cell outer membrane	0.0809927369645	0.0653738949193	0.0668651738903	83.5058970573	0.000438967988979	0.453615423157	0.000284208266693	0.442394469607	0.000333674803195	0.458813064523	0.000426556345883	0.441882619221	0.000347941871491	0.441367642577
PM-8768	2638653	2638975	-1	promoter	[b2511, b2512]	2638653	0					4.59165577905e-07			83.5868897942	-8.1839794332e-07	0.454054391146	-3.56448835719e-07	0.442678677874	-0.0	0.459146739327	-0.0	0.442309175567	-0.0	0.441715584448
b2513	2638663	2639283	-1	gene		2638975	0	P76576	UPF0070 protein yfgM OS=Escherichia coli (strain K12) GN=yfgM PE=3 SV=1	yfgM	Membrane	0.0403394942063	0.0357084302365	0.037254409008	83.5868902534	0.000360080965347	0.454053572748	0.000363514559839	0.442678321425	0.000373428589963	0.459146739327	0.000440851438928	0.442309175567	0.000408272161331	0.441715584448
PM0-10097	2639284	2639433	-1	promoter	[b2513]	2639284	0					4.59165577905e-07			83.6272297476	-8.1839794332e-07	0.454413653713	-3.56448835719e-07	0.443041835985	-0.0	0.459520167916	-0.0	0.442750027006	-0.0	0.442123856609
b2514	2639301	2640575	-1	gene		2639433	0	P60906	Histidyl-tRNA synthetase OS=Escherichia coli (strain K12) GN=hisS PE=1 SV=2	hisS	Cytoplasm	0.150349379427	0.147370248702	0.146157900439	83.6272302068	0.000390990500527	0.454412835315	0.00036229759122	0.443041479536	0.00033887049341	0.459520167916	0.000413634594423	0.442750027006	0.000381063569597	0.442123856609
PM00414	2640576	2640642	-1	promoter	[b2514]	2640576	0					4.59165577905e-07			83.7775795862	-8.1839794332e-07	0.454803825816	-3.56448835719e-07	0.443403777127	-0.0	0.45985903841	-0.0	0.4431636616	-0.0	0.442504920179
b2515	2640686	2641804	-1	gene		2640686	0	P62620				4.59165577905e-07			83.7775800454	0.000156574874642	0.454803007418	0.000181105594177	0.443403420679	0.000173935135902	0.45985903841	0.000225313212941	0.4431636616	0.000212705920333	0.442504920179
b2516	2641831	2642844	-1	gene		2641831	0	P27434	Cytoskeleton protein rodZ OS=Escherichia coli (strain K12) GN=rodZ PE=1 SV=2	rodZ	Cell inner membrane	0.0866139275779	0.093145726129	0.0926474845663	83.7775805045	0.000440871960651	0.454959582292	0.00045516287541	0.443584526273	0.000350365115131	0.460032973546	0.00037705774148	0.443388974813	0.000404514422455	0.442717626099
b2517	2643129	2644283	-1	gene		2643129	0	P36979	Ribosomal RNA large subunit methyltransferase N OS=Escherichia coli (strain K12) GN=rlmN PE=1 SV=1	rlmN	Cytoplasm	0.0153500428011	0.0129604222292	0.0154722450318	83.8641944321	2.52700188184e-05	0.455400454253	2.66410469534e-05	0.444039689148	2.63164869068e-05	0.460383338661	3.75543968641e-05	0.443766032554	2.70420110993e-05	0.443122140522
b2518	2644433	2644864	-1	gene		2644433	0	P0A763	Nucleoside diphosphate kinase OS=Escherichia coli (strain K12) GN=ndk PE=1 SV=2	ndk	Cytoplasm	0.313036137844	0.298982699387	0.273114690775	83.8795444749	0.00218281587386	0.455425724272	0.00299092019856	0.444066330195	0.00310643083852	0.460409655148	0.00364862941432	0.443803586951	0.00335266326083	0.443149182533
b2519	2645013	2647325	-1	gene		2645013	0	P76577				4.59165577905e-07			84.1925806127	-8.1839794332e-07	0.457608540146	-3.56448835719e-07	0.447057250394	-0.0	0.463516085986	-0.0	0.447452216366	-0.0	0.446501845794
b2520	2647326	2652287	-1	gene		2647326	0	P76578	Uncharacterized lipoprotein yfhM OS=Escherichia coli (strain K12) GN=yfhM PE=4 SV=1	yfhM	Cell membrane	0.0086857158277	0.00887998286377	0.00796084248535	84.1925810719	8.03511490049e-06	0.457607721748	1.3473496664e-05	0.447056893945	5.18117413453e-06	0.463516085986	3.27608563593e-06	0.447452216366	4.22200783263e-06	0.446501845794
PM0-10100	2652288	2652324	-1	promoter	[b2520, b2519]	2652288	0					4.59165577905e-07			84.2012667877	-8.1839794332e-07	0.457615756863	-3.56448835719e-07	0.447070367442	-0.0	0.46352126716	-0.0	0.447455492451	-0.0	0.446506067802
PM0-10101	2652391	2652493	1	promoter	[b2521]	2652391	0					4.59165577905e-07			84.2012672469	-8.1839794332e-07	0.457614938465	-3.56448835719e-07	0.447070010993	-0.0	0.46352126716	-0.0	0.447455492451	-0.0	0.446506067802
b2521	2652494	2653339	1	gene		2652494	0	P31142	3-mercaptopyruvate sulfurtransferase OS=Escherichia coli (strain K12) GN=sseA PE=1 SV=3	sseA	Cytoplasm	0.0402231090305	0.0442390761808	0.0419692932438	84.2012677061	0.000124541559124	0.457614120067	0.000166496618653	0.447069654544	9.01887054508e-05	0.46352126716	6.77673087655e-05	0.447455492451	8.2481712584e-05	0.446506067802
b4440	2653855	2654158	1	gene		2653855	0					4.59165577905e-07			84.2414908151	-8.1839794332e-07	0.457738661626	-3.56448835719e-07	0.447236151162	-0.0	0.463611455866	-0.0	0.44752325976	-0.0	0.446588549514
b2522	2654157	2654933	-1	gene		2654158	0	P0AFZ1				4.59165577905e-07			84.2414912743	4.86478789051e-05	0.457737843228	3.22777913836e-05	0.447235794714	5.48740412144e-05	0.463611455866	5.4455002801e-05	0.44752325976	3.91140818687e-05	0.446588549514
b2523	2655075	2656358	-1	gene		2655075	0	P37095	Peptidase B OS=Escherichia coli (strain K12) GN=pepB PE=1 SV=2	pepB	Cytoplasm	0.224963504253	0.246345200782	0.241655664842	84.2414917334	0.000298805036997	0.457786491107	0.00041167251977	0.447268072505	0.000413958911952	0.463666329907	0.000440213999147	0.447577714763	0.000436946157676	0.446627663596
b2524	2656536	2656736	-1	gene		2656536	0	P0C0L9				4.59165577905e-07			84.4664552377	7.83729226173e-05	0.458085296144	8.61731193993e-05	0.447679745025	0.000104967999524	0.464080288819	0.000110959864058	0.448017928762	0.000124160464178	0.447064609754
b2525	2656748	2657083	-1	gene		2656748	0					4.59165577905e-07			84.4664556969	-8.1839794332e-07	0.458163669067	-3.56448835719e-07	0.447765918144	-0.0	0.464185256819	-0.0	0.448128888626	-0.0	0.447188770218
b2526	2657085	2658935	-1	gene		2657085	0	P0A6Z1				4.59165577905e-07			84.466456156	8.50301622431e-05	0.458162850669	0.000113935410433	0.447765561695	0.000125781370737	0.464185256819	0.000148897966432	0.448128888626	0.000144008788255	0.447188770218
b2527	2658952	2659467	-1	gene		2658952	0	P0A6L9				4.59165577905e-07			84.4664566152	8.45686647744e-05	0.458247880831	7.1237595704e-05	0.447879497106	3.32351107351e-05	0.464311038189	6.01248647606e-05	0.448277786592	3.81686199115e-05	0.447332779006
PM00573	2659468	2659524	-1	promoter	[b2524, b2525, b2526, b2527]	2659468	0					4.59165577905e-07			84.4664570743	-8.1839794332e-07	0.458332449496	-3.56448835719e-07	0.447950734702	-0.0	0.4643442733	-0.0	0.448337911457	-0.0	0.447370947626
b2528	2659563	2659886	-1	gene		2659563	0	P0AAC8				4.59165577905e-07			84.4664575335	5.65465670602e-05	0.458331631098	0.000102674768328	0.447950378253	0.000140439582715	0.4643442733	0.000210567078227	0.448337911457	0.000179279527077	0.447370947626
b2529	2659903	2660289	-1	gene		2659903	0	P0ACD4				4.59165577905e-07			84.4664579927	0.000351533758538	0.458388177665	0.000389714529081	0.448053053021	0.000678709566724	0.464484712883	0.000636463833692	0.448548478535	0.000568495387431	0.447550227153
b2530	2660317	2661531	-1	gene		2660317	0	P0A6B7	Cysteine desulfurase OS=Escherichia coli (strain K12) GN=iscS PE=1 SV=1	iscS	Cytoplasm	1.01936692588	1.06279305597	1.02340093798	84.4664584518	0.00114357498188	0.458739711423	0.00130701926341	0.44844276755	0.0014148219671	0.46516342245	0.00157256796329	0.449184942369	0.00154699220126	0.448118722541
b2531	2661643	2662131	-1	gene		2661643	0	P0AGK8				4.59165577905e-07			85.4858253777	0.000676989558661	0.459883286405	0.000470631059767	0.449749786813	0.000285202779405	0.466578244417	0.000323304944795	0.450757510332	0.00032446105165	0.449665714742
PM0-2061	2662132	2662199	-1	promoter	[b2528, b2529, b2530, b2531]	2662132	0					4.59165577905e-07			85.4858258369	-8.1839794332e-07	0.460560275964	-3.56448835719e-07	0.450220417873	-0.0	0.466863447196	-0.0	0.451080815277	-0.0	0.449990175793
b2532	2662583	2663323	-1	gene		2662583	0	P0AE01	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ OS=Escherichia coli (strain K12) GN=trmJ PE=1 SV=1	trmJ	Cytoplasm	0.0111366030823	0.0115720636397	0.0121064975285	85.4858262961	0.000154621107172	0.460559457566	0.000178065906422	0.450220061424	0.00015820381784	0.466863447196	0.000157554312777	0.451080815277	0.00014560564032	0.449990175793
b2533	2663442	2664245	1	gene		2663442	0	P0ADG4				4.59165577905e-07			85.4969628991	0.000184301011468	0.460714078673	0.000273834508826	0.450398127331	0.000223128594438	0.467021651014	0.000535758561077	0.45123836959	0.000258834113822	0.450135781434
