gene_or_promoter	start	end	strand	class	genes_in_TU	start_if_select_as_start	cannot_as_start	Uniprot	Description	Gene	Cellular protein location (according to www.uniprot.org)	A14.07036	A14.07037	A14.07038	cumulativeMass	W3110_control	W3110_control_cumulative_abundance	W3110_cumate	W3110_cumate_cumulative_abundance	Step_06_control	Step_06_control_cumulative_abundance	Step_06_cumate	Step_06_cumate_cumulative_abundance	Step_07_control	Step_07_control_cumulative_abundance	Step_07_cumate	Step_07_cumate_cumulative_abundance	Step_11_control	Step_11_control_cumulative_abundance	Step_11_cumate	Step_11_cumate_cumulative_abundance	Step_12_lowOD_control	Step_12_lowOD_control_cumulative_abundance	Step_12_lowOD_cumate	Step_12_lowOD_cumate_cumulative_abundance	Step_15_control	Step_15_control_cumulative_abundance	Step_15_cumate	Step_15_cumate_cumulative_abundance	Step_16_control	Step_16_control_cumulative_abundance	Step_16_cumate	Step_16_cumate_cumulative_abundance	MGF-01_control	MGF-01_control_cumulative_abundance	MGF-01_cumate	MGF-01_cumate_cumulative_abundance	MGF-02_control	MGF-02_control_cumulative_abundance	MGF-02_cumate	MGF-02_cumate_cumulative_abundance
b1540	1628352	1629038	1	gene		1628352	0	P0ACM2				4.59165577905e-07			54.0940174095	6.31125405775e-05	0.245778734042	4.9708119333e-05	0.275060489906	5.94251161408e-05	0.253861085983	4.96103815e-05	0.288875318467	7.04347311657e-05	0.246818434699	5.48877944408e-05	0.286079950992	6.2122370115e-05	0.263363103923	3.92259016926e-05	0.293306157662	4.59232873209e-05	0.265344419121	8.08224963774e-05	0.24719232995	4.79811412928e-05	0.256570803901	4.7242695855e-05	0.270437426189	5.45822955447e-05	0.255510888358	4.84341267078e-05	0.286273050728	6.05468656479e-05	0.261834613214	4.57525107412e-05	0.287259332787	5.92129536127e-05	0.284020235518	4.99008621999e-05	0.30086297663
b1541	1629215	1629418	1	gene		1629215	0	P64463				4.59165577905e-07			54.0940178686	1.36035410935e-05	0.245841846582	0.000253206737619	0.275110198025	2.36927306318e-06	0.253920511099	6.73487850859e-06	0.288924928849	5.09548171043e-06	0.24688886943	6.98298399523e-06	0.286134838787	4.98924660142e-06	0.263425226293	1.38736273984e-06	0.293345383563	3.6314557598e-06	0.265390342409	8.35683491217e-06	0.247273152447	2.0425906089e-06	0.256618785042	5.05408716822e-06	0.270484668885	3.79372430014e-06	0.255565470654	2.63219684234e-06	0.286321484855	2.61723406068e-06	0.261895160079	1.42638372497e-05	0.287305085298	2.01296272907e-06	0.284079448472	6.05540741432e-06	0.300912877492
b1542	1629453	1630913	-1	gene		1629453	0	P77260				4.59165577905e-07			54.0940183278	-0.0	0.245855450123	-0.0	0.275363404763	-0.0	0.253922880372	-0.0	0.288931663727	-0.0	0.246893964912	-0.0	0.286141821771	-0.0	0.263430215539	-0.0	0.293346770926	-0.0	0.265393973864	-0.0	0.247281509282	-0.0	0.256620827633	-0.0	0.270489722972	-0.0	0.255569264378	-0.0	0.286324117052	-0.0	0.261897777314	-0.0	0.287319349135	-0.0	0.284081461435	-0.0	0.300918932899
b4600	1631002	1652838	-1	gene		1631002	0					4.59165577905e-07			54.094018787	-0.0	0.245855450123	-0.0	0.275363404763	-0.0	0.253922880372	-0.0	0.288931663727	-0.0	0.246893964912	-0.0	0.286141821771	-0.0	0.263430215539	-0.0	0.293346770926	-0.0	0.265393973864	-0.0	0.247281509282	-0.0	0.256620827633	-0.0	0.270489722972	-0.0	0.255569264378	-0.0	0.286324117052	-0.0	0.261897777314	-0.0	0.287319349135	-0.0	0.284081461435	-0.0	0.300918932899
PM0-36239	1632723	1633071	1	promoter	[b1544]	1652838	1					4.59165577905e-07			54.0940192461	-0.0	0.245855450123	-0.0	0.275363404763	-0.0	0.253922880372	-0.0	0.288931663727	-0.0	0.246893964912	-0.0	0.286141821771	-0.0	0.263430215539	-0.0	0.293346770926	-0.0	0.265393973864	-0.0	0.247281509282	-0.0	0.256620827633	-0.0	0.270489722972	-0.0	0.255569264378	-0.0	0.286324117052	-0.0	0.261897777314	-0.0	0.287319349135	-0.0	0.284081461435	-0.0	0.300918932899
b1544	1633072	1633305	1	gene		1652838	1	P76154				4.59165577905e-07			54.0940197053	7.31517195927e-07	0.245855450123	2.16562976264e-06	0.275363404763	0.0	0.253922880372	4.06577860968e-07	0.288931663727	0.0	0.246893964912	5.00016841948e-07	0.286141821771	0.0	0.263430215539	1.67820656911e-07	0.293346770926	0.0	0.265393973864	0.0	0.247281509282	0.0	0.256620827633	1.99603986765e-07	0.270489722972	0.0	0.255569264378	2.04649780716e-06	0.286324117052	0.0	0.261897777314	3.21709696639e-06	0.287319349135	0.0	0.284081461435	1.23905139573e-07	0.300918932899
b1545	1633622	1634212	1	gene		1652838	1	P77170				4.59165577905e-07			54.0940201645	-0.0	0.24585618164	-0.0	0.275365570393	-0.0	0.253922880372	-0.0	0.288932070305	-0.0	0.246893964912	-0.0	0.286142321788	-0.0	0.263430215539	-0.0	0.293346938747	-0.0	0.265393973864	-0.0	0.247281509282	-0.0	0.256620827633	-0.0	0.270489922576	-0.0	0.255569264378	-0.0	0.286326163549	-0.0	0.261897777314	-0.0	0.287322566232	-0.0	0.284081461435	-0.0	0.300919056804
b1546	1634310	1634885	-1	gene		1652838	1	P76155				4.59165577905e-07			54.0940206236	-0.0	0.24585618164	-0.0	0.275365570393	-0.0	0.253922880372	-0.0	0.288932070305	-0.0	0.246893964912	-0.0	0.286142321788	-0.0	0.263430215539	-0.0	0.293346938747	-0.0	0.265393973864	-0.0	0.247281509282	-0.0	0.256620827633	-0.0	0.270489922576	-0.0	0.255569264378	-0.0	0.286326163549	-0.0	0.261897777314	-0.0	0.287322566232	-0.0	0.284081461435	-0.0	0.300919056804
b1547	1634885	1635847	-1	gene		1652838	1	P77515				4.59165577905e-07			54.0940210828	-0.0	0.24585618164	-0.0	0.275365570393	-0.0	0.253922880372	-0.0	0.288932070305	-0.0	0.246893964912	-0.0	0.286142321788	-0.0	0.263430215539	-0.0	0.293346938747	-0.0	0.265393973864	-0.0	0.247281509282	-0.0	0.256620827633	-0.0	0.270489922576	-0.0	0.255569264378	-0.0	0.286326163549	-0.0	0.261897777314	-0.0	0.287322566232	-0.0	0.284081461435	-0.0	0.300919056804
b1548	1635840	1636367	-1	gene		1652838	1	P31061				4.59165577905e-07			54.094021542	-0.0	0.24585618164	-0.0	0.275365570393	-0.0	0.253922880372	-0.0	0.288932070305	-0.0	0.246893964912	-0.0	0.286142321788	-0.0	0.263430215539	-0.0	0.293346938747	-0.0	0.265393973864	-0.0	0.247281509282	-0.0	0.256620827633	-0.0	0.270489922576	-0.0	0.255569264378	-0.0	0.286326163549	-0.0	0.261897777314	-0.0	0.287322566232	-0.0	0.284081461435	-0.0	0.300919056804
PM0-8061	1636368	1636603	-1	promoter	[b1546, b1547, b1548]	1636368	0					4.59165577905e-07			54.0940220011	-0.0	0.24585618164	-0.0	0.275365570393	-0.0	0.253922880372	-0.0	0.288932070305	-0.0	0.246893964912	-0.0	0.286142321788	-0.0	0.263430215539	-0.0	0.293346938747	-0.0	0.265393973864	-0.0	0.247281509282	-0.0	0.256620827633	-0.0	0.270489922576	-0.0	0.255569264378	-0.0	0.286326163549	-0.0	0.261897777314	-0.0	0.287322566232	-0.0	0.284081461435	-0.0	0.300919056804
b4533	1636756	1636989	1	gene		1636756	0	Q2EES0				4.59165577905e-07			54.0940224603	-0.0	0.24585618164	-0.0	0.275365570393	-0.0	0.253922880372	-0.0	0.288932070305	-0.0	0.246893964912	-0.0	0.286142321788	-0.0	0.263430215539	-0.0	0.293346938747	-0.0	0.265393973864	-0.0	0.247281509282	-0.0	0.256620827633	-0.0	0.270489922576	-0.0	0.255569264378	-0.0	0.286326163549	-0.0	0.261897777314	-0.0	0.287322566232	-0.0	0.284081461435	-0.0	0.300919056804
b1549	1637047	1637457	1	gene		1637047	0	P76156				4.59165577905e-07			54.0940229195	-0.0	0.24585618164	-0.0	0.275365570393	-0.0	0.253922880372	-0.0	0.288932070305	-0.0	0.246893964912	-0.0	0.286142321788	-0.0	0.263430215539	-0.0	0.293346938747	-0.0	0.265393973864	-0.0	0.247281509282	-0.0	0.256620827633	-0.0	0.270489922576	-0.0	0.255569264378	-0.0	0.286326163549	-0.0	0.261897777314	-0.0	0.287322566232	-0.0	0.284081461435	-0.0	0.300919056804
b1550	1637609	1637782	-1	gene		1637609	0	P77695				4.59165577905e-07			54.0940233786	0.000183948227999	0.24585618164	0.000281695072184	0.275365570393	1.74642317304e-06	0.253922880372	4.14988952323e-07	0.288932070305	5.33259281508e-07	0.246893964912	6.78942518616e-07	0.286142321788	1.8596021239e-05	0.263430215539	2.60535273966e-06	0.293346938747	1.32066338515e-07	0.265393973864	8.03201273859e-06	0.247281509282	5.33180857005e-06	0.256620827633	7.84737584559e-07	0.270489922576	4.51986013925e-07	0.255569264378	1.25941058316e-06	0.286326163549	1.74985003515e-06	0.261897777314	3.15125234866e-06	0.287322566232	1.7362997097e-06	0.284081461435	9.35914466205e-07	0.300919056804
PM0-10046	1637783	1637846	-1	promoter	[b1550]	1637783	0					4.59165577905e-07			54.0940238378	-0.0	0.246040129868	-0.0	0.275647265465	-0.0	0.253924626796	-0.0	0.288932485294	-0.0	0.246894498171	-0.0	0.28614300073	-0.0	0.263448811561	-0.0	0.2933495441	-0.0	0.265394105931	-0.0	0.247289541294	-0.0	0.256626159441	-0.0	0.270490707314	-0.0	0.255569716364	-0.0	0.28632742296	-0.0	0.261899527164	-0.0	0.287325717485	-0.0	0.284083197734	-0.0	0.300919992719
b1551	1637954	1638109	-1	gene		1637954	0	P76157				4.59165577905e-07			54.094024297	-0.0	0.246040129868	-0.0	0.275647265465	-0.0	0.253924626796	-0.0	0.288932485294	-0.0	0.246894498171	-0.0	0.28614300073	-0.0	0.263448811561	-0.0	0.2933495441	-0.0	0.265394105931	-0.0	0.247289541294	-0.0	0.256626159441	-0.0	0.270490707314	-0.0	0.255569716364	-0.0	0.28632742296	-0.0	0.261899527164	-0.0	0.287325717485	-0.0	0.284083197734	-0.0	0.300919992719
b1552	1638455	1638667	-1	gene		1638455	0	P0A986				4.59165577905e-07			54.0940247561	7.34102232364e-07	0.246040129868	4.80536854782e-06	0.275647265465	1.55201346595e-06	0.253924626796	1.89006883901e-06	0.288932485294	0.0	0.246894498171	1.17392168824e-06	0.28614300073	0.0	0.263448811561	0.0	0.2933495441	0.0	0.265394105931	0.0	0.247289541294	0.0	0.256626159441	6.76470177789e-06	0.270490707314	1.42930778239e-06	0.255569716364	5.09792574177e-06	0.28632742296	3.75169734149e-06	0.261899527164	3.73365241895e-06	0.287325717485	2.16380648155e-07	0.284083197734	0.0	0.300919992719
PM0-7321	1638668	1638812	-1	promoter	[b1552]	1638668	0					4.59165577905e-07			54.0940252153	-0.0	0.246040863971	-0.0	0.275652070833	-0.0	0.253926178809	-0.0	0.288934375363	-0.0	0.246894498171	-0.0	0.286144174652	-0.0	0.263448811561	-0.0	0.2933495441	-0.0	0.265394105931	-0.0	0.247289541294	-0.0	0.256626159441	-0.0	0.270497472016	-0.0	0.255571145672	-0.0	0.286332520886	-0.0	0.261903278861	-0.0	0.287329451137	-0.0	0.284083414115	-0.0	0.300919992719
b1553	1639030	1639527	-1	gene		1639030	0	P76158				4.59165577905e-07			54.0940256744	-0.0	0.246040863971	-0.0	0.275652070833	-0.0	0.253926178809	-0.0	0.288934375363	-0.0	0.246894498171	-0.0	0.286144174652	-0.0	0.263448811561	-0.0	0.2933495441	-0.0	0.265394105931	-0.0	0.247289541294	-0.0	0.256626159441	-0.0	0.270497472016	-0.0	0.255571145672	-0.0	0.286332520886	-0.0	0.261903278861	-0.0	0.287329451137	-0.0	0.284083414115	-0.0	0.300919992719
b4689	1639080	1639334	-1	gene		1639527	1	C1P601				4.59165577905e-07			54.0940261336	-0.0	0.246040863971	-0.0	0.275652070833	-0.0	0.253926178809	-0.0	0.288934375363	-0.0	0.246894498171	-0.0	0.286144174652	-0.0	0.263448811561	-0.0	0.2933495441	-0.0	0.265394105931	-0.0	0.247289541294	-0.0	0.256626159441	-0.0	0.270497472016	-0.0	0.255571145672	-0.0	0.286332520886	-0.0	0.261903278861	-0.0	0.287329451137	-0.0	0.284083414115	-0.0	0.300919992719
b1554	1639524	1640057	-1	gene		1639527	0	P76159				4.59165577905e-07			54.0940265928	-0.0	0.246040863971	-0.0	0.275652070833	-0.0	0.253926178809	-0.0	0.288934375363	-0.0	0.246894498171	-0.0	0.286144174652	-0.0	0.263448811561	-0.0	0.2933495441	-0.0	0.265394105931	-0.0	0.247289541294	-0.0	0.256626159441	-0.0	0.270497472016	-0.0	0.255571145672	-0.0	0.286332520886	-0.0	0.261903278861	-0.0	0.287329451137	-0.0	0.284083414115	-0.0	0.300919992719
b1555	1640054	1640365	-1	gene		1640057	0	P76160				4.59165577905e-07			54.0940270519	-0.0	0.246040863971	-0.0	0.275652070833	-0.0	0.253926178809	-0.0	0.288934375363	-0.0	0.246894498171	-0.0	0.286144174652	-0.0	0.263448811561	-0.0	0.2933495441	-0.0	0.265394105931	-0.0	0.247289541294	-0.0	0.256626159441	-0.0	0.270497472016	-0.0	0.255571145672	-0.0	0.286332520886	-0.0	0.261903278861	-0.0	0.287329451137	-0.0	0.284083414115	-0.0	0.300919992719
b1556	1640370	1640585	-1	gene		1640370	0	P77237				4.59165577905e-07			54.0940275111	-0.0	0.246040863971	-0.0	0.275652070833	-0.0	0.253926178809	-0.0	0.288934375363	-0.0	0.246894498171	-0.0	0.286144174652	-0.0	0.263448811561	-0.0	0.2933495441	-0.0	0.265394105931	-0.0	0.247289541294	-0.0	0.256626159441	-0.0	0.270497472016	-0.0	0.255571145672	-0.0	0.286332520886	-0.0	0.261903278861	-0.0	0.287329451137	-0.0	0.284083414115	-0.0	0.300919992719
b1557	1641339	1641554	-1	gene		1641339	0	P36995				4.59165577905e-07			54.0940279703	2.52385789556e-05	0.246040863971	5.01909772335e-05	0.275652070833	1.9623420691e-07	0.253926178809	5.75123947593e-07	0.288934375363	3.86309460873e-07	0.246894498171	9.48416595181e-07	0.286144174652	8.15796362092e-07	0.263448811561	0.0	0.2933495441	1.30994803106e-06	0.265394105931	0.0	0.247289541294	0.0	0.256626159441	4.2288755688e-06	0.270497472016	4.6762357901e-07	0.255571145672	2.78836380781e-06	0.286332520886	1.47879461824e-06	0.261903278861	1.56879685681e-06	0.287329451137	1.11013316189e-07	0.284083414115	0.0	0.300919992719
b1558	1641855	1642067	1	gene		1641855	0	P0A976				4.59165577905e-07			54.0940284294	-0.0	0.24606610255	-0.0	0.275702261811	-0.0	0.253926375043	-0.0	0.288934950487	-0.0	0.246894884481	-0.0	0.286145123069	-0.0	0.263449627357	-0.0	0.2933495441	-0.0	0.265395415879	-0.0	0.247289541294	-0.0	0.256626159441	-0.0	0.270501700891	-0.0	0.255571613295	-0.0	0.28633530925	-0.0	0.261904757656	-0.0	0.287331019934	-0.0	0.284083525128	-0.0	0.300919992719
b1559	1642489	1643241	-1	gene		1642489	0	P76161				4.59165577905e-07			54.0940288886	-0.0	0.24606610255	-0.0	0.275702261811	-0.0	0.253926375043	-0.0	0.288934950487	-0.0	0.246894884481	-0.0	0.286145123069	-0.0	0.263449627357	-0.0	0.2933495441	-0.0	0.265395415879	-0.0	0.247289541294	-0.0	0.256626159441	-0.0	0.270501700891	-0.0	0.255571613295	-0.0	0.28633530925	-0.0	0.261904757656	-0.0	0.287331019934	-0.0	0.284083525128	-0.0	0.300919992719
b1560	1643255	1644304	-1	gene		1643255	0	P76162				4.59165577905e-07			54.0940293478	-0.0	0.24606610255	-0.0	0.275702261811	-0.0	0.253926375043	-0.0	0.288934950487	-0.0	0.246894884481	-0.0	0.286145123069	-0.0	0.263449627357	-0.0	0.2933495441	-0.0	0.265395415879	-0.0	0.247289541294	-0.0	0.256626159441	-0.0	0.270501700891	-0.0	0.255571613295	-0.0	0.28633530925	-0.0	0.261904757656	-0.0	0.287331019934	-0.0	0.284083525128	-0.0	0.300919992719
b1561	1644651	1644902	-1	gene		1644651	0	P07010				4.59165577905e-07			54.0940298069	-0.0	0.24606610255	-0.0	0.275702261811	-0.0	0.253926375043	-0.0	0.288934950487	-0.0	0.246894884481	-0.0	0.286145123069	-0.0	0.263449627357	-0.0	0.2933495441	-0.0	0.265395415879	-0.0	0.247289541294	-0.0	0.256626159441	-0.0	0.270501700891	-0.0	0.255571613295	-0.0	0.28633530925	-0.0	0.261904757656	-0.0	0.287331019934	-0.0	0.284083525128	-0.0	0.300919992719
b1562	1645119	1645274	-1	gene		1645119	0	P0ACG6				4.59165577905e-07			54.0940302661	-0.0	0.24606610255	-0.0	0.275702261811	-0.0	0.253926375043	-0.0	0.288934950487	-0.0	0.246894884481	-0.0	0.286145123069	-0.0	0.263449627357	-0.0	0.2933495441	-0.0	0.265395415879	-0.0	0.247289541294	-0.0	0.256626159441	-0.0	0.270501700891	-0.0	0.255571613295	-0.0	0.28633530925	-0.0	0.261904757656	-0.0	0.287331019934	-0.0	0.284083525128	-0.0	0.300919992719
b1563	1645346	1645633	-1	gene		1645346	0	P0C077				4.59165577905e-07			54.0940307253	-0.0	0.24606610255	-0.0	0.275702261811	-0.0	0.253926375043	-0.0	0.288934950487	-0.0	0.246894884481	-0.0	0.286145123069	-0.0	0.263449627357	-0.0	0.2933495441	-0.0	0.265395415879	-0.0	0.247289541294	-0.0	0.256626159441	-0.0	0.270501700891	-0.0	0.255571613295	-0.0	0.28633530925	-0.0	0.261904757656	-0.0	0.287331019934	-0.0	0.284083525128	-0.0	0.300919992719
b1564	1645633	1645872	-1	gene		1645633	0	P0C079				4.59165577905e-07			54.0940311844	2.91646702798e-05	0.24606610255	2.84323633974e-05	0.275702261811	6.85016191142e-07	0.253926375043	2.31186516084e-06	0.288934950487	3.48734859959e-06	0.246894884481	1.61209435415e-06	0.286145123069	5.28537643469e-07	0.263449627357	2.37891171831e-06	0.2933495441	0.0	0.265395415879	4.20482845015e-07	0.247289541294	3.71877747782e-06	0.256626159441	1.85779685841e-06	0.270501700891	3.4326022127e-06	0.255571613295	2.35392597067e-06	0.28633530925	1.37693817789e-06	0.261904757656	2.9581849566e-06	0.287331019934	1.87787478776e-06	0.284083525128	3.07551116619e-06	0.300919992719
PM0-9527	1645873	1645903	-1	promoter	[b1562, b1563, b1564]	1645873	0					4.59165577905e-07			54.0940316436	-0.0	0.24609526722	-0.0	0.275730694174	-0.0	0.25392706006	-0.0	0.288937262352	-0.0	0.246898371829	-0.0	0.286146735163	-0.0	0.263450155895	-0.0	0.293351923011	-0.0	0.265395415879	-0.0	0.247289961777	-0.0	0.256629878219	-0.0	0.270503558688	-0.0	0.255575045898	-0.0	0.286337663176	-0.0	0.261906134594	-0.0	0.287333978119	-0.0	0.284085403003	-0.0	0.30092306823
b1565	1645897	1646202	1	gene		1645903	0	P76163				4.59165577905e-07			54.0940321028	-0.0	0.24609526722	-0.0	0.275730694174	-0.0	0.25392706006	-0.0	0.288937262352	-0.0	0.246898371829	-0.0	0.286146735163	-0.0	0.263450155895	-0.0	0.293351923011	-0.0	0.265395415879	-0.0	0.247289961777	-0.0	0.256629878219	-0.0	0.270503558688	-0.0	0.255575045898	-0.0	0.286337663176	-0.0	0.261906134594	-0.0	0.287333978119	-0.0	0.284085403003	-0.0	0.30092306823
PM0-1661	1646388	1646404	1	promoter	[b1566]	1646388	0					4.59165577905e-07			54.0940325619	-0.0	0.24609526722	-0.0	0.275730694174	-0.0	0.25392706006	-0.0	0.288937262352	-0.0	0.246898371829	-0.0	0.286146735163	-0.0	0.263450155895	-0.0	0.293351923011	-0.0	0.265395415879	-0.0	0.247289961777	-0.0	0.256629878219	-0.0	0.270503558688	-0.0	0.255575045898	-0.0	0.286337663176	-0.0	0.261906134594	-0.0	0.287333978119	-0.0	0.284085403003	-0.0	0.30092306823
b1566	1646405	1646737	1	gene		1646405	0	P77609				4.59165577905e-07			54.0940330211	-0.0	0.24609526722	-0.0	0.275730694174	-0.0	0.25392706006	-0.0	0.288937262352	-0.0	0.246898371829	-0.0	0.286146735163	-0.0	0.263450155895	-0.0	0.293351923011	-0.0	0.265395415879	-0.0	0.247289961777	-0.0	0.256629878219	-0.0	0.270503558688	-0.0	0.255575045898	-0.0	0.286337663176	-0.0	0.261906134594	-0.0	0.287333978119	-0.0	0.284085403003	-0.0	0.30092306823
b1567	1647174	1647356	-1	gene		1647174	0	P76164				4.59165577905e-07			54.0940334803	-0.0	0.24609526722	-0.0	0.275730694174	-0.0	0.25392706006	-0.0	0.288937262352	-0.0	0.246898371829	-0.0	0.286146735163	-0.0	0.263450155895	-0.0	0.293351923011	-0.0	0.265395415879	-0.0	0.247289961777	-0.0	0.256629878219	-0.0	0.270503558688	-0.0	0.255575045898	-0.0	0.286337663176	-0.0	0.261906134594	-0.0	0.287333978119	-0.0	0.284085403003	-0.0	0.30092306823
b1568	1647358	1647636	-1	gene		1647358	0	P76165				4.59165577905e-07			54.0940339394	-0.0	0.24609526722	-0.0	0.275730694174	-0.0	0.25392706006	-0.0	0.288937262352	-0.0	0.246898371829	-0.0	0.286146735163	-0.0	0.263450155895	-0.0	0.293351923011	-0.0	0.265395415879	-0.0	0.247289961777	-0.0	0.256629878219	-0.0	0.270503558688	-0.0	0.255575045898	-0.0	0.286337663176	-0.0	0.261906134594	-0.0	0.287333978119	-0.0	0.284085403003	-0.0	0.30092306823
b1569	1647620	1647850	-1	gene		1647636	0	P06965				4.59165577905e-07			54.0940343986	-0.0	0.24609526722	-0.0	0.275730694174	-0.0	0.25392706006	-0.0	0.288937262352	-0.0	0.246898371829	-0.0	0.286146735163	-0.0	0.263450155895	-0.0	0.293351923011	-0.0	0.265395415879	-0.0	0.247289961777	-0.0	0.256629878219	-0.0	0.270503558688	-0.0	0.255575045898	-0.0	0.286337663176	-0.0	0.261906134594	-0.0	0.287333978119	-0.0	0.284085403003	-0.0	0.30092306823
PM0-46242	1647851	1647876	-1	promoter	[b1569, b1568, b1567]	1647851	0					4.59165577905e-07			54.0940348578	-0.0	0.24609526722	-0.0	0.275730694174	-0.0	0.25392706006	-0.0	0.288937262352	-0.0	0.246898371829	-0.0	0.286146735163	-0.0	0.263450155895	-0.0	0.293351923011	-0.0	0.265395415879	-0.0	0.247289961777	-0.0	0.256629878219	-0.0	0.270503558688	-0.0	0.255575045898	-0.0	0.286337663176	-0.0	0.261906134594	-0.0	0.287333978119	-0.0	0.284085403003	-0.0	0.30092306823
b1570	1647934	1648341	1	gene		1647934	0	P06966				4.59165577905e-07			54.0940353169	-0.0	0.24609526722	-0.0	0.275730694174	-0.0	0.25392706006	-0.0	0.288937262352	-0.0	0.246898371829	-0.0	0.286146735163	-0.0	0.263450155895	-0.0	0.293351923011	-0.0	0.265395415879	-0.0	0.247289961777	-0.0	0.256629878219	-0.0	0.270503558688	-0.0	0.255575045898	-0.0	0.286337663176	-0.0	0.261906134594	-0.0	0.287333978119	-0.0	0.284085403003	-0.0	0.30092306823
PM0-44991	1648438	1648507	1	promoter	[b1573, b1572, b1571]	1648438	0					4.59165577905e-07			54.0940357761	-0.0	0.24609526722	-0.0	0.275730694174	-0.0	0.25392706006	-0.0	0.288937262352	-0.0	0.246898371829	-0.0	0.286146735163	-0.0	0.263450155895	-0.0	0.293351923011	-0.0	0.265395415879	-0.0	0.247289961777	-0.0	0.256629878219	-0.0	0.270503558688	-0.0	0.255575045898	-0.0	0.286337663176	-0.0	0.261906134594	-0.0	0.287333978119	-0.0	0.284085403003	-0.0	0.30092306823
b1571	1648508	1648663	1	gene		1648508	0	P0ACW8				4.59165577905e-07			54.0940362353	-0.0	0.24609526722	-0.0	0.275730694174	-0.0	0.25392706006	-0.0	0.288937262352	-0.0	0.246898371829	-0.0	0.286146735163	-0.0	0.263450155895	-0.0	0.293351923011	-0.0	0.265395415879	-0.0	0.247289961777	-0.0	0.256629878219	-0.0	0.270503558688	-0.0	0.255575045898	-0.0	0.286337663176	-0.0	0.261906134594	-0.0	0.287333978119	-0.0	0.284085403003	-0.0	0.30092306823
b1572	1648665	1648793	1	gene		1648665	0	P29009				4.59165577905e-07			54.0940366944	-0.0	0.24609526722	-0.0	0.275730694174	-0.0	0.25392706006	-0.0	0.288937262352	-0.0	0.246898371829	-0.0	0.286146735163	-0.0	0.263450155895	-0.0	0.293351923011	-0.0	0.265395415879	-0.0	0.247289961777	-0.0	0.256629878219	-0.0	0.270503558688	-0.0	0.255575045898	-0.0	0.286337663176	-0.0	0.261906134594	-0.0	0.287333978119	-0.0	0.284085403003	-0.0	0.30092306823
b1573	1648823	1649041	1	gene		1648823	0	P21418				4.59165577905e-07			54.0940371536	-0.0	0.24609526722	-0.0	0.275730694174	-0.0	0.25392706006	-0.0	0.288937262352	-0.0	0.246898371829	-0.0	0.286146735163	-0.0	0.263450155895	-0.0	0.293351923011	-0.0	0.265395415879	-0.0	0.247289961777	-0.0	0.256629878219	-0.0	0.270503558688	-0.0	0.255575045898	-0.0	0.286337663176	-0.0	0.261906134594	-0.0	0.287333978119	-0.0	0.284085403003	-0.0	0.30092306823
b1574	1649382	1649434	1	gene		1649382	0					4.59165577905e-07			54.0940376128	-0.0	0.24609526722	-0.0	0.275730694174	-0.0	0.25392706006	-0.0	0.288937262352	-0.0	0.246898371829	-0.0	0.286146735163	-0.0	0.263450155895	-0.0	0.293351923011	-0.0	0.265395415879	-0.0	0.247289961777	-0.0	0.256629878219	-0.0	0.270503558688	-0.0	0.255575045898	-0.0	0.286337663176	-0.0	0.261906134594	-0.0	0.287333978119	-0.0	0.284085403003	-0.0	0.30092306823
PM0-9327	1649597	1649608	1	promoter	[b1579, b1578, b1577, b1576, b1575]	1649597	0					4.59165577905e-07			54.0940380719	-0.0	0.24609526722	-0.0	0.275730694174	-0.0	0.25392706006	-0.0	0.288937262352	-0.0	0.246898371829	-0.0	0.286146735163	-0.0	0.263450155895	-0.0	0.293351923011	-0.0	0.265395415879	-0.0	0.247289961777	-0.0	0.256629878219	-0.0	0.270503558688	-0.0	0.255575045898	-0.0	0.286337663176	-0.0	0.261906134594	-0.0	0.287333978119	-0.0	0.284085403003	-0.0	0.30092306823
