E_coli_K12	E_coli_W3110	Identity_E_coli_K12.to.E_coli_W3110	Identity_E_coli_W3110.to.E_coli_K12
sp|P0ABF8|PGSA_ECOLI	W3110_lambdaRed.CDS.1903	100.0	100.0
sp|P0ABG1|CDSA_ECOLI	W3110_lambdaRed.CDS.176	100.0	100.0
sp|P0ABG4|FTSW_ECOLI	W3110_lambdaRed.CDS.87	100.0	100.0
sp|P0ABG7|RODA_ECOLI	W3110_lambdaRed.CDS.645	100.0	100.0
sp|P0ABH0|FTSA_ECOLI	W3110_lambdaRed.CDS.92	100.0	100.0
sp|P0ABH4|MRED_ECOLI	W3110_lambdaRed.CDS.3252	100.0	100.0
sp|P0ABH7|CISY_ECOLI	W3110_lambdaRed.CDS.723	100.0	100.0
sp|P0ABH9|CLPA_ECOLI	W3110_lambdaRed.CDS.885	100.0	100.0
sp|P0ABI4|CORA_ECOLI	W3110_lambdaRed.CDS.3467	100.0	100.0
sp|P0AB91|AROG_ECOLI	W3110_lambdaRed.CDS.751	100.0	100.0
sp|P0AB89|PUR8_ECOLI	W3110_lambdaRed.CDS.1097	100.0	100.0
sp|P0AB87|FUCA_ECOLI	W3110_lambdaRed.CDS.2802	100.0	100.0
sp|P0AB85|APBE_ECOLI	W3110_lambdaRed.CDS.2211	100.0	100.0
sp|P0AAZ7|YCAR_ECOLI	W3110_lambdaRed.CDS.921	100.0	100.0
sp|P0AB01|ELYC_ECOLI	W3110_lambdaRed.CDS.924	100.0	100.0
sp|P0AB03|YCBJ_ECOLI	W3110_lambdaRed.CDS.923	100.0	100.0
sp|P0AB06|YCBK_ECOLI	W3110_lambdaRed.CDS.930	100.0	100.0
sp|P0AB10|YMBA_ECOLI	W3110_lambdaRed.CDS.958	100.0	100.0
sp|P0AB12|YCCF_ECOLI	W3110_lambdaRed.CDS.966	100.0	100.0
sp|P0AB18|TUSE_ECOLI	W3110_lambdaRed.CDS.975	100.0	100.0
sp|P0AB20|HSPQ_ECOLI	W3110_lambdaRed.CDS.972	100.0	100.0
sp|P0AB26|YCEB_ECOLI	W3110_lambdaRed.CDS.1026	100.0	100.0
sp|P0AB28|YCED_ECOLI	W3110_lambdaRed.CDS.1052	100.0	100.0
sp|P0AB31|YCEK_ECOLI	W3110_lambdaRed.CDS.1013	100.0	100.0
sp|P0AB33|BSSS_ECOLI	W3110_lambdaRed.CDS.1023	100.0	100.0
sp|P0AB35|YCFJ_ECOLI	W3110_lambdaRed.CDS.1075	100.0	100.0
sp|P0AB38|LPOB_ECOLI	W3110_lambdaRed.CDS.1070	100.0	100.0
sp|P0AB40|BHSA_ECOLI	W3110_lambdaRed.CDS.1077	100.0	100.0
sp|P0AB43|YCGL_ECOLI	W3110_lambdaRed.CDS.1145	100.0	100.0
sp|P0AB46|YMGD_ECOLI	W3110_lambdaRed.CDS.1135	100.0	100.0
sp|P0AB49|YCHH_ECOLI	W3110_lambdaRed.CDS.1174	100.0	100.0
sp|P0AB52|YCHN_ECOLI	W3110_lambdaRed.CDS.1191	100.0	100.0
sp|P0AB55|YCII_ECOLI	W3110_lambdaRed.CDS.1222	100.0	100.0
sp|P0AB58|LAPB_ECOLI	W3110_lambdaRed.CDS.1252	100.0	100.0
sp|P0AB61|YCIN_ECOLI	W3110_lambdaRed.CDS.1243	100.0	100.0
sp|P0AB65|ACYP_ECOLI	W3110_lambdaRed.CDS.974	100.0	100.0
sp|P0AB67|PNTB_ECOLI	W3110_lambdaRed.CDS.1584	100.0	100.0
sp|P0AB71|ALF_ECOLI	W3110_lambdaRed.CDS.2924	100.0	100.0
sp|P0AB74|KBAY_ECOLI	W3110_lambdaRed.CDS.3140	100.0	100.0
sp|P0AB77|KBL_ECOLI	W3110_lambdaRed.CDS.3665	100.0	100.0
sp|P0AB80|ILVE_ECOLI	W3110_lambdaRed.CDS.3511	100.0	100.0
sp|P0AB83|END3_ECOLI	W3110_lambdaRed.CDS.1615	100.0	100.0
sp|P0ABI8|CYOB_ECOLI	W3110_lambdaRed.CDS.430	100.0	100.0
sp|P0ABJ6|CYOD_ECOLI	W3110_lambdaRed.CDS.428	100.0	100.0
sp|P0AC38|ASPA_ECOLI	W3110_lambdaRed.CDS.4166	100.0	100.0
sp|P0ABZ1|FLIG_ECOLI	W3110_lambdaRed.CDS.1927	100.0	100.0
sp|P0ABU7|EXBB_ECOLI	W3110_lambdaRed.CDS.3007	100.0	100.0
sp|P0ABU9|TOLQ_ECOLI	W3110_lambdaRed.CDS.741	100.0	100.0
sp|P0ABV2|EXBD_ECOLI	W3110_lambdaRed.CDS.3006	100.0	100.0
sp|P0ABV6|TOLR_ECOLI	W3110_lambdaRed.CDS.742	100.0	100.0
sp|P0ABW0|HCAC_ECOLI	W3110_lambdaRed.CDS.2543	100.0	100.0
sp|P0ABW3|YFAE_ECOLI	W3110_lambdaRed.CDS.2236	100.0	100.0
sp|P0ABW5|SFMA_ECOLI	W3110_lambdaRed.CDS.529	100.0	100.0
sp|P0ABW9|FLGB_ECOLI	W3110_lambdaRed.CDS.1036	100.0	100.0
sp|P0ABX2|FLGC_ECOLI	W3110_lambdaRed.CDS.1037	100.0	100.0
sp|P0ABX5|FLGG_ECOLI	W3110_lambdaRed.CDS.1041	100.0	100.0
sp|P0ABX8|FLIL_ECOLI	W3110_lambdaRed.CDS.1932	100.0	100.0
sp|P0ABY2|FLIT_ECOLI	W3110_lambdaRed.CDS.1918	100.0	100.0
sp|P0ABY4|FLAW_ECOLI	W3110_lambdaRed.CDS.2893	100.0	100.0
sp|P0ABY7|FLHC_ECOLI	W3110_lambdaRed.CDS.1884	100.0	100.0
sp|P0ABZ4|KDSC_ECOLI	W3110_lambdaRed.CDS.3201	100.0	100.0
sp|P0ABJ9|CYDA_ECOLI	W3110_lambdaRed.CDS.736	100.0	100.0
sp|P0ABZ6|SURA_ECOLI	W3110_lambdaRed.CDS.49	100.0	100.0
sp|P0AC00|FRLB_ECOLI	W3110_lambdaRed.CDS.3926	100.0	100.0
sp|P0AC02|BAMD_ECOLI	W3110_lambdaRed.CDS.2596	100.0	100.0
sp|P0AC05|FLIP_ECOLI	W3110_lambdaRed.CDS.1937	100.0	100.0
sp|P0AC07|FLIQ_ECOLI	W3110_lambdaRed.CDS.1938	100.0	100.0
sp|P0AC13|DHPS_ECOLI	W3110_lambdaRed.CDS.3179	100.0	100.0
sp|P0AC16|FOLB_ECOLI	W3110_lambdaRed.CDS.3058	100.0	100.0
sp|P0AC19|FOLX_ECOLI	W3110_lambdaRed.CDS.2309	100.0	100.0
sp|P0AC23|FOCA_ECOLI	W3110_lambdaRed.CDS.908	100.0	100.0
sp|P0AC26|NIRC_ECOLI	W3110_lambdaRed.CDS.3930	100.0	100.0
sp|P0AC28|5FCL_ECOLI	W3110_lambdaRed.CDS.2909	100.0	100.0
sp|P0AC30|FTSX_ECOLI	W3110_lambdaRed.CDS.3834	100.0	100.0
sp|P0AC33|FUMA_ECOLI	W3110_lambdaRed.CDS.1594	100.0	100.0
sp|P0AC35|TTDB_ECOLI	W3110_lambdaRed.CDS.3062	100.0	100.0
sp|P0ABU5|ELBB_ECOLI	W3110_lambdaRed.CDS.3212	100.0	100.0
sp|P0ABU2|YCHF_ECOLI	W3110_lambdaRed.CDS.1172	100.0	100.0
sp|P0ABU0|MENB_ECOLI	W3110_lambdaRed.CDS.2265	100.0	100.0
sp|P0ABT8|YIJE_ECOLI	W3110_lambdaRed.CDS.3337	100.0	100.0
sp|P0ABK2|CYDB_ECOLI	W3110_lambdaRed.CDS.737	100.0	100.0
sp|P0ABK5|CYSK_ECOLI	W3110_lambdaRed.CDS.2419	100.0	100.0
sp|P0ABK7|CSGB_ECOLI	W3110_lambdaRed.CDS.1001	100.0	100.0
sp|P0ABK9|NRFA_ECOLI	W3110_lambdaRed.CDS.4091	100.0	100.0
sp|P0ABL1|NRFB_ECOLI	W3110_lambdaRed.CDS.4092	100.0	100.0
sp|P0ABL3|NAPB_ECOLI	W3110_lambdaRed.CDS.2199	100.0	100.0
sp|P0ABL5|NAPC_ECOLI	W3110_lambdaRed.CDS.2198	100.0	100.0
sp|P0ABL8|CCMB_ECOLI	W3110_lambdaRed.CDS.2196	100.0	100.0
sp|P0ABM1|CCMC_ECOLI	W3110_lambdaRed.CDS.2195	100.0	100.0
sp|P0ABM5|CCMD_ECOLI	W3110_lambdaRed.CDS.2194	100.0	100.0
sp|P0ABM9|CCMH_ECOLI	W3110_lambdaRed.CDS.2190	100.0	100.0
sp|P0ABN1|KDGL_ECOLI	W3110_lambdaRed.CDS.4058	100.0	100.0
sp|P0ABN5|DCUA_ECOLI	W3110_lambdaRed.CDS.4165	100.0	100.0
sp|P0ABN9|DCUB_ECOLI	W3110_lambdaRed.CDS.4149	100.0	100.0
sp|P0ABP3|DCUC_ECOLI	W3110_lambdaRed.CDS.630	100.0	100.0
sp|P0ABP6|DEDA_ECOLI	W3110_lambdaRed.CDS.2323	100.0	100.0
sp|P0ABP8|DEOD_ECOLI	W3110_lambdaRed.CDS.4422	100.0	100.0
sp|P0ABQ0|COABC_ECOLI	W3110_lambdaRed.CDS.3643	100.0	100.0
sp|P0ABQ2|GARR_ECOLI	W3110_lambdaRed.CDS.3125	100.0	100.0
sp|P0ABQ4|DYR_ECOLI	W3110_lambdaRed.CDS.44	100.0	100.0
sp|P0ABR1|DINI_ECOLI	W3110_lambdaRed.CDS.1024	100.0	100.0
sp|P0ABR5|HCAE_ECOLI	W3110_lambdaRed.CDS.2541	100.0	100.0
sp|P0ABR7|CNTA_ECOLI	W3110_lambdaRed.CDS.1791	100.0	100.0
sp|P0ABR9|MHPB_ECOLI	W3110_lambdaRed.CDS.345	100.0	100.0
sp|P0ABS1|DKSA_ECOLI	W3110_lambdaRed.CDS.143	100.0	100.0
sp|P0ABS5|DNAG_ECOLI	W3110_lambdaRed.CDS.3066	100.0	100.0
sp|P0ABS8|HOLE_ECOLI	W3110_lambdaRed.CDS.1833	100.0	100.0
sp|P0ABT2|DPS_ECOLI	W3110_lambdaRed.CDS.814	100.0	100.0
sp|P0ABT5|DUSB_ECOLI	W3110_lambdaRed.CDS.3264	100.0	100.0
sp|P0A8P3|FETP_ECOLI	W3110_lambdaRed.CDS.2961	100.0	100.0
sp|P0A8P1|LFTR_ECOLI	W3110_lambdaRed.CDS.887	100.0	100.0
sp|P0A8N7|EPMA_ECOLI	W3110_lambdaRed.CDS.4184	100.0	100.0
sp|P07118|SYV_ECOLI	W3110_lambdaRed.CDS.4280	100.0	100.0
sp|P07001|PNTA_ECOLI	W3110_lambdaRed.CDS.1585	100.0	100.0
sp|P07003|POXB_ECOLI	W3110_lambdaRed.CDS.874	100.0	100.0
sp|P07004|PROA_ECOLI	W3110_lambdaRed.CDS.239	100.0	100.0
sp|P07010|REM_ECOLI	W3110_lambdaRed.CDS.1547	100.0	100.0
sp|P07012|RF2_ECOLI	W3110_lambdaRed.CDS.2888	100.0	100.0
sp|P07014|SDHB_ECOLI	W3110_lambdaRed.CDS.727	100.0	100.0
sp|P07017|MCP2_ECOLI	W3110_lambdaRed.CDS.1879	100.0	100.0
sp|P07018|MCP4_ECOLI	W3110_lambdaRed.CDS.1878	100.0	100.0
sp|P07021|YFIB_ECOLI	W3110_lambdaRed.CDS.2604	100.0	100.0
sp|P07023|TYRA_ECOLI	W3110_lambdaRed.CDS.2599	100.0	100.0
sp|P07024|USHA_ECOLI	W3110_lambdaRed.CDS.481	100.0	100.0
sp|P07026|SDIA_ECOLI	W3110_lambdaRed.CDS.1908	100.0	100.0
sp|P07102|PPA_ECOLI	W3110_lambdaRed.CDS.985	100.0	100.0
sp|P07109|HISP_ECOLI	W3110_lambdaRed.CDS.2312	100.0	100.0
sp|P07330|CHEB_ECOLI	W3110_lambdaRed.CDS.1876	100.0	100.0
sp|P07822|FHUD_ECOLI	W3110_lambdaRed.CDS.152	100.0	100.0
sp|P07363|CHEA_ECOLI	W3110_lambdaRed.CDS.1881	100.0	100.0
sp|P07364|CHER_ECOLI	W3110_lambdaRed.CDS.1877	100.0	100.0
sp|P07395|SYFB_ECOLI	W3110_lambdaRed.CDS.1698	100.0	100.0
sp|P07464|THGA_ECOLI	W3110_lambdaRed.CDS.339	100.0	100.0
sp|P07604|TYRR_ECOLI	W3110_lambdaRed.CDS.1300	100.0	100.0
sp|P07623|METAS_ECOLI	W3110_lambdaRed.CDS.4025	100.0	100.0
sp|P07639|AROB_ECOLI	W3110_lambdaRed.CDS.3909	100.0	100.0
sp|P07648|RECC_ECOLI	W3110_lambdaRed.CDS.2821	100.0	100.0
sp|P07649|TRUA_ECOLI	W3110_lambdaRed.CDS.2324	100.0	100.0
sp|P07650|TYPH_ECOLI	W3110_lambdaRed.CDS.4420	100.0	100.0
sp|P07654|PSTA_ECOLI	W3110_lambdaRed.CDS.3548	100.0	100.0
sp|P07658|FDHF_ECOLI	W3110_lambdaRed.CDS.4100	100.0	100.0
sp|P07762|GLGB_ECOLI	W3110_lambdaRed.CDS.3865	100.0	100.0
sp|P07813|SYL_ECOLI	W3110_lambdaRed.CDS.653	100.0	100.0
sp|P07000|PLDB_ECOLI	W3110_lambdaRed.CDS.3458	100.0	100.0
sp|P06999|PFKB_ECOLI	W3110_lambdaRed.CDS.1709	100.0	100.0
sp|P06996|OMPC_ECOLI	W3110_lambdaRed.CDS.2212	100.0	100.0
sp|P06993|MALT_ECOLI	W3110_lambdaRed.CDS.3879	100.0	100.0
sp|P06136|FTSQ_ECOLI	W3110_lambdaRed.CDS.91	100.0	100.0
sp|P06149|DLD_ECOLI	W3110_lambdaRed.CDS.2123	100.0	100.0
sp|P06282|CDH_ECOLI	W3110_lambdaRed.CDS.3364	100.0	100.0
sp|P06609|BTUC_ECOLI	W3110_lambdaRed.CDS.1696	100.0	100.0
sp|P06610|BTUE_ECOLI	W3110_lambdaRed.CDS.1695	100.0	100.0
sp|P06611|BTUD_ECOLI	W3110_lambdaRed.CDS.1694	100.0	100.0
sp|P06612|TOP1_ECOLI	W3110_lambdaRed.CDS.1244	100.0	100.0
sp|P06616|ERA_ECOLI	W3110_lambdaRed.CDS.2569	100.0	100.0
sp|P06709|BIRA_ECOLI	W3110_lambdaRed.CDS.3310	100.0	100.0
sp|P06715|GSHR_ECOLI	W3110_lambdaRed.CDS.3795	100.0	100.0
sp|P06720|AGAL_ECOLI	W3110_lambdaRed.CDS.4145	100.0	100.0
sp|P06721|METC_ECOLI	W3110_lambdaRed.CDS.3008	100.0	100.0
sp|P06722|MUTH_ECOLI	W3110_lambdaRed.CDS.2832	100.0	100.0
sp|P06846|EBGR_ECOLI	W3110_lambdaRed.CDS.3075	100.0	100.0
sp|P06864|BGA2_ECOLI	W3110_lambdaRed.CDS.3076	100.0	100.0
sp|P06959|ODP2_ECOLI	W3110_lambdaRed.CDS.111	100.0	100.0
sp|P06960|OTC2_ECOLI	W3110_lambdaRed.CDS.270	100.0	100.0
sp|P06961|CCA_ECOLI	W3110_lambdaRed.CDS.3056	100.0	100.0
sp|P06965|DICC_ECOLI	W3110_lambdaRed.CDS.1552	100.0	100.0
sp|P06968|DUT_ECOLI	W3110_lambdaRed.CDS.3642	100.0	100.0
sp|P06971|FHUA_ECOLI	W3110_lambdaRed.CDS.150	100.0	100.0
sp|P06972|FHUB_ECOLI	W3110_lambdaRed.CDS.153	100.0	100.0
sp|P06974|FLIM_ECOLI	W3110_lambdaRed.CDS.1933	100.0	100.0
sp|P06983|HEM3_ECOLI	W3110_lambdaRed.CDS.3479	100.0	100.0
sp|P06986|HIS8_ECOLI	W3110_lambdaRed.CDS.2007	100.0	100.0
sp|P06987|HIS7_ECOLI	W3110_lambdaRed.CDS.2008	100.0	100.0
sp|P06988|HISX_ECOLI	W3110_lambdaRed.CDS.2006	100.0	100.0
sp|P06989|HIS2_ECOLI	W3110_lambdaRed.CDS.2012	100.0	100.0
sp|P06992|RSMA_ECOLI	W3110_lambdaRed.CDS.47	100.0	100.0
sp|P07821|FHUC_ECOLI	W3110_lambdaRed.CDS.151	100.0	100.0
sp|P07862|DDLB_ECOLI	W3110_lambdaRed.CDS.90	100.0	100.0
sp|P06129|BTUB_ECOLI	W3110_lambdaRed.CDS.3314	100.0	100.0
sp|P09148|GAL7_ECOLI	W3110_lambdaRed.CDS.755	100.0	100.0
sp|P08622|DNAJ_ECOLI	W3110_lambdaRed.CDS.13	100.0	100.0
sp|P08660|AK3_ECOLI	W3110_lambdaRed.CDS.4036	100.0	100.0
sp|P08722|PTV3B_ECOLI	W3110_lambdaRed.CDS.3553	100.0	100.0
sp|P08839|PT1_ECOLI	W3110_lambdaRed.CDS.2421	100.0	100.0
sp|P08956|T1RK_ECOLI	W3110_lambdaRed.CDS.4387	100.0	100.0
sp|P08957|T1MK_ECOLI	W3110_lambdaRed.CDS.4386	100.0	100.0
sp|P08997|MASY_ECOLI	W3110_lambdaRed.CDS.4026	100.0	100.0
sp|P09029|PURK_ECOLI	W3110_lambdaRed.CDS.521	100.0	100.0
sp|P09030|EX3_ECOLI	W3110_lambdaRed.CDS.1736	100.0	100.0
sp|P09053|AVTA_ECOLI	W3110_lambdaRed.CDS.3713	100.0	100.0
sp|P09099|XYLB_ECOLI	W3110_lambdaRed.CDS.3721	100.0	100.0
sp|P09126|HEM4_ECOLI	W3110_lambdaRed.CDS.3480	100.0	100.0
sp|P09127|HEMX_ECOLI	W3110_lambdaRed.CDS.3481	100.0	100.0
sp|P09147|GALE_ECOLI	W3110_lambdaRed.CDS.756	100.0	100.0
sp|P09151|LEU1_ECOLI	W3110_lambdaRed.CDS.71	100.0	100.0
sp|P07913|TDH_ECOLI	W3110_lambdaRed.CDS.3666	100.0	100.0
sp|P09152|NARG_ECOLI	W3110_lambdaRed.CDS.1196	100.0	100.0
sp|P09153|TFAE_ECOLI	W3110_lambdaRed.CDS.1119	100.0	100.0
sp|P09154|YMFS_ECOLI	W3110_lambdaRed.CDS.1118	100.0	100.0
sp|P09155|RND_ECOLI	W3110_lambdaRed.CDS.1793	100.0	100.0
sp|P09158|SPEE_ECOLI	W3110_lambdaRed.CDS.117	100.0	100.0
sp|P09162|YJAA_ECOLI	W3110_lambdaRed.CDS.4023	100.0	100.0
sp|P09169|OMPT_ECOLI	W3110_lambdaRed.CDS.565	100.0	100.0
sp|P09184|VSR_ECOLI	W3110_lambdaRed.CDS.1948	100.0	100.0
sp|P09323|PTW3C_ECOLI	W3110_lambdaRed.CDS.681	100.0	100.0
sp|P09348|MOTA_ECOLI	W3110_lambdaRed.CDS.1883	100.0	100.0
sp|P09372|GRPE_ECOLI	W3110_lambdaRed.CDS.2612	100.0	100.0
sp|P09373|PFLB_ECOLI	W3110_lambdaRed.CDS.907	100.0	100.0
sp|P09377|RHAS_ECOLI	W3110_lambdaRed.CDS.3377	100.0	100.0
sp|P09391|GLPG_ECOLI	W3110_lambdaRed.CDS.3874	100.0	100.0
sp|P08555|DSDX_ECOLI	W3110_lambdaRed.CDS.2373	100.0	100.0
sp|P08550|CVPA_ECOLI	W3110_lambdaRed.CDS.2319	100.0	100.0
sp|P08506|DACC_ECOLI	W3110_lambdaRed.CDS.841	100.0	100.0
sp|P08401|CREC_ECOLI	W3110_lambdaRed.CDS.4438	100.0	100.0
sp|P08142|ILVB_ECOLI	W3110_lambdaRed.CDS.3610	100.0	100.0
sp|P08178|PUR5_ECOLI	W3110_lambdaRed.CDS.2497	100.0	100.0
sp|P08179|PUR3_ECOLI	W3110_lambdaRed.CDS.2498	100.0	100.0
sp|P08189|FIMF_ECOLI	W3110_lambdaRed.CDS.4350	100.0	100.0
sp|P08190|FIMG_ECOLI	W3110_lambdaRed.CDS.4351	100.0	100.0
sp|P08191|FIMH_ECOLI	W3110_lambdaRed.CDS.4352	100.0	100.0
sp|P08192|FOLC_ECOLI	W3110_lambdaRed.CDS.2321	100.0	100.0
sp|P08194|GLPT_ECOLI	W3110_lambdaRed.CDS.2240	100.0	100.0
sp|P08200|IDH_ECOLI	W3110_lambdaRed.CDS.1102	100.0	100.0
sp|P08201|NIRB_ECOLI	W3110_lambdaRed.CDS.3932	100.0	100.0
sp|P08202|ARAA_ECOLI	W3110_lambdaRed.CDS.58	100.0	100.0
sp|P08203|ARAD_ECOLI	W3110_lambdaRed.CDS.57	100.0	100.0
sp|P08204|ARAB_ECOLI	W3110_lambdaRed.CDS.59	100.0	100.0
sp|P08244|PYRF_ECOLI	W3110_lambdaRed.CDS.1254	100.0	100.0
sp|P08245|YCIH_ECOLI	W3110_lambdaRed.CDS.1255	100.0	100.0
sp|P08312|SYFA_ECOLI	W3110_lambdaRed.CDS.1699	100.0	100.0
sp|P08331|CPDB_ECOLI	W3110_lambdaRed.CDS.4238	100.0	100.0
sp|P08337|MUTT_ECOLI	W3110_lambdaRed.CDS.97	100.0	100.0
sp|P08365|CHPS_ECOLI	W3110_lambdaRed.CDS.4249	100.0	100.0
sp|P08368|CREB_ECOLI	W3110_lambdaRed.CDS.4437	100.0	100.0
sp|P08369|CRED_ECOLI	W3110_lambdaRed.CDS.4439	100.0	100.0
sp|P08370|YGDB_ECOLI	W3110_lambdaRed.CDS.2823	100.0	100.0
sp|P08371|PPDB_ECOLI	W3110_lambdaRed.CDS.2824	100.0	100.0
sp|P08372|PPDC_ECOLI	W3110_lambdaRed.CDS.2822	100.0	100.0
sp|P08373|MURB_ECOLI	W3110_lambdaRed.CDS.3311	100.0	100.0
sp|P08390|USG_ECOLI	W3110_lambdaRed.CDS.2325	100.0	100.0
sp|P08394|RECB_ECOLI	W3110_lambdaRed.CDS.2819	100.0	100.0
sp|P08395|SPPA_ECOLI	W3110_lambdaRed.CDS.1754	100.0	100.0
sp|P08400|PHOR_ECOLI	W3110_lambdaRed.CDS.398	100.0	100.0
sp|P06134|ADA_ECOLI	W3110_lambdaRed.CDS.2210	100.0	100.0
sp|P05852|TSAD_ECOLI	W3110_lambdaRed.CDS.3064	100.0	100.0
sp|P0A8N5|SYK2_ECOLI	W3110_lambdaRed.CDS.4157	100.0	100.0
sp|P00954|SYW_ECOLI	W3110_lambdaRed.CDS.3914	100.0	100.0
sp|P00888|AROF_ECOLI	W3110_lambdaRed.CDS.2600	100.0	100.0
sp|P00893|ILVI_ECOLI	W3110_lambdaRed.CDS.75	100.0	100.0
sp|P00894|ILVH_ECOLI	W3110_lambdaRed.CDS.76	100.0	100.0
sp|P00895|TRPE_ECOLI	W3110_lambdaRed.CDS.1235	100.0	100.0
sp|P00903|PABA_ECOLI	W3110_lambdaRed.CDS.3938	100.0	100.0
sp|P00904|TRPGD_ECOLI	W3110_lambdaRed.CDS.1234	100.0	100.0
sp|P00909|TRPC_ECOLI	W3110_lambdaRed.CDS.1233	100.0	100.0
sp|P00914|PHR_ECOLI	W3110_lambdaRed.CDS.711	100.0	100.0
sp|P00926|SDHD_ECOLI	W3110_lambdaRed.CDS.2374	100.0	100.0
sp|P00934|THRC_ECOLI	W3110_lambdaRed.CDS.3	100.0	100.0
sp|P00935|METB_ECOLI	W3110_lambdaRed.CDS.3342	100.0	100.0
sp|P00936|CYAA_ECOLI	W3110_lambdaRed.CDS.3478	100.0	100.0
sp|P00944|XYLA_ECOLI	W3110_lambdaRed.CDS.3720	100.0	100.0
sp|P00946|MANA_ECOLI	W3110_lambdaRed.CDS.1595	100.0	100.0
sp|P00956|SYI_ECOLI	W3110_lambdaRed.CDS.20	100.0	100.0
sp|P02925|RBSB_ECOLI	W3110_lambdaRed.CDS.3523	100.0	100.0
sp|P00959|SYM_ECOLI	W3110_lambdaRed.CDS.2102	100.0	100.0
sp|P00960|SYGA_ECOLI	W3110_lambdaRed.CDS.3726	100.0	100.0
sp|P00961|SYGB_ECOLI	W3110_lambdaRed.CDS.3727	100.0	100.0
sp|P00962|SYQ_ECOLI	W3110_lambdaRed.CDS.683	100.0	100.0
sp|P00963|ASNA_ECOLI	W3110_lambdaRed.CDS.3530	100.0	100.0
sp|P00968|CARB_ECOLI	W3110_lambdaRed.CDS.28	100.0	100.0
sp|P02358|RS6_ECOLI	W3110_lambdaRed.CDS.4226	100.0	100.0
sp|P02359|RS7_ECOLI	W3110_lambdaRed.CDS.3958	100.0	100.0
sp|P02413|RL15_ECOLI	W3110_lambdaRed.CDS.3998	100.0	100.0
sp|P02916|MALF_ECOLI	W3110_lambdaRed.CDS.4047	100.0	100.0
sp|P02918|PBPA_ECOLI	W3110_lambdaRed.CDS.3902	100.0	100.0
sp|P02919|PBPB_ECOLI	W3110_lambdaRed.CDS.148	100.0	100.0
sp|P02920|LACY_ECOLI	W3110_lambdaRed.CDS.340	100.0	100.0
sp|P02921|MELB_ECOLI	W3110_lambdaRed.CDS.4146	100.0	100.0
sp|P00887|AROH_ECOLI	W3110_lambdaRed.CDS.1689	100.0	100.0
sp|P00864|CAPP_ECOLI	W3110_lambdaRed.CDS.3325	100.0	100.0
sp|P00861|DCDA_ECOLI	W3110_lambdaRed.CDS.2839	100.0	100.0
sp|P00816|CYNS_ECOLI	W3110_lambdaRed.CDS.337	100.0	100.0
sp|A5A618|YNHF_ECOLI	W3110_lambdaRed.CDS.1642	100.0	100.0
sp|A5A619|YOJO_ECOLI	W3110_lambdaRed.CDS.2205	100.0	100.0
sp|A5A630|YTCA_ECOLI	W3110_lambdaRed.CDS.4106	100.0	100.0
sp|C1P5Z7|SGRT_ECOLI	W3110_lambdaRed.CDS.66	100.0	100.0
sp|C1P602|YOAK_ECOLI	W3110_lambdaRed.CDS.1782	100.0	100.0
sp|C1P612|YQCG_ECOLI	W3110_lambdaRed.CDS.2776	100.0	100.0
sp|C1P613|YQEL_ECOLI	W3110_lambdaRed.CDS.2851	100.0	100.0
sp|C1P614|YQFG_ECOLI	W3110_lambdaRed.CDS.2885	100.0	100.0
sp|O32583|THIS_ECOLI	W3110_lambdaRed.CDS.3295	100.0	100.0
sp|O52982|YFJS_ECOLI	W3110_lambdaRed.CDS.2633	100.0	100.0
sp|P00350|6PGD_ECOLI	W3110_lambdaRed.CDS.2015	100.0	100.0
sp|P00363|FRDA_ECOLI	W3110_lambdaRed.CDS.4183	100.0	100.0
sp|P00370|DHE4_ECOLI	W3110_lambdaRed.CDS.1749	100.0	100.0
sp|P00393|DHNA_ECOLI	W3110_lambdaRed.CDS.1074	100.0	100.0
sp|P00448|SODM_ECOLI	W3110_lambdaRed.CDS.3374	100.0	100.0
sp|P00452|RIR1_ECOLI	W3110_lambdaRed.CDS.2234	100.0	100.0
sp|P00490|PHSM_ECOLI	W3110_lambdaRed.CDS.3880	100.0	100.0
sp|P00509|AAT_ECOLI	W3110_lambdaRed.CDS.932	100.0	100.0
sp|P00547|KHSE_ECOLI	W3110_lambdaRed.CDS.2	100.0	100.0
sp|P00550|PTM3C_ECOLI	W3110_lambdaRed.CDS.3684	100.0	100.0
sp|P00562|AK2H_ECOLI	W3110_lambdaRed.CDS.3341	100.0	100.0
sp|P00579|RPOD_ECOLI	W3110_lambdaRed.CDS.3068	100.0	100.0
sp|P00582|DPO1_ECOLI	W3110_lambdaRed.CDS.3425	100.0	100.0
sp|P00634|PPB_ECOLI	W3110_lambdaRed.CDS.380	100.0	100.0
sp|P00722|BGAL_ECOLI	W3110_lambdaRed.CDS.341	100.0	100.0
sp|P00803|LEP_ECOLI	W3110_lambdaRed.CDS.2571	100.0	100.0
sp|P00804|LSPA_ECOLI	W3110_lambdaRed.CDS.21	100.0	100.0
sp|P00805|ASPG2_ECOLI	W3110_lambdaRed.CDS.2955	100.0	100.0
sp|P00811|AMPC_ECOLI	W3110_lambdaRed.CDS.4179	100.0	100.0
sp|P02924|ARAF_ECOLI	W3110_lambdaRed.CDS.1893	100.0	100.0
sp|P02929|TONB_ECOLI	W3110_lambdaRed.CDS.1223	100.0	100.0
sp|P05847|TTDA_ECOLI	W3110_lambdaRed.CDS.3061	100.0	100.0
